pin,address,lat,lon
16073140060000,325 S MAPLE AVE,41.88228619,-87.80424288
16073140070000,329 S MAPLE AVE,41.8821513,-87.80424399
16073140090000,333 S MAPLE AVE,41.88202874,-87.80420398
16073140130000,313 S MAPLE AVE,41.88270325,-87.80424367
16073140140000,315 S MAPLE AVE,41.88262804,-87.80426109
16073140150000,317 S MAPLE AVE,41.88257469,-87.80425733
16073140160000,319 S MAPLE AVE,41.88250558,-87.8042369
16073140200000,1139 RANDOLPH ST,41.88306862,-87.80421937
16073140230000,337 S MAPLE AVE,41.88187598,-87.80421586
16073140240000,1148 W WASHINGTON BLVD,41.88163985,-87.80455398
16073150050000,316 S MAPLE AVE,41.88256117,-87.80357387
16073150090000,330 S MAPLE AVE,41.88208942,-87.80358961
16073150110000,301 WISCONSIN AVE,41.88312919,-87.80278643
16073150130000,305 WISCONSIN AVE,41.88299584,-87.80278754
16073150140000,309 WISCONSIN AVE,41.88287685,-87.80281638
16073150170000,321 WISCONSIN AVE,41.88244669,-87.8027264
16073150190000,329 WISCONSIN AVE,41.88218213,-87.80277778
16073150200000,333 WISCONSIN AVE,41.88203667,-87.80273808
16073150210000,337 WISCONSIN AVE,41.88188738,-87.80272656
16073150220000,1116 W WASHINGTON BLVD,41.88174901,-87.80275855
16073150230000,327 WISCONSIN AVE,41.8823218,-87.80276812
16073150240000,324 S MAPLE AVE,41.88223483,-87.80367134
16073150250000,300 S MAPLE AVE,41.88292559,-87.80358346
16073150260000,314 S MAPLE AVE,41.88264076,-87.80367944
16073150270000,317 WISCONSIN AVE,41.88257191,-87.80278145
16073150280000,313 WISCONSIN AVE,41.88273717,-87.80279031
16073150290000,1118 W WASHINGTON BLVD,41.88159367,-87.80321014
16073150360000,320 S MAPLE AVE,41.88247376,-87.80361727
16073160020000,302 WISCONSIN AVE,41.88295554,-87.80210422
16073160030000,308 WISCONSIN AVE,41.88287078,-87.80209584
16073160050000,320 WISCONSIN AVE,41.88249692,-87.80201243
16073160070000,328 WISCONSIN AVE,41.88215911,-87.80200837
16073160080000,332 WISCONSIN AVE,41.88203018,-87.80202116
16073160090000,338 WISCONSIN AVE,41.88189682,-87.80202227
16073160200000,1032 W WASHINGTON BLVD,41.88179582,-87.80145868
16073160210000,1026 W WASHINGTON BLVD,41.88164018,-87.80122388
16073160240000,305 HOME AVE,41.88302658,-87.80038428
16073160250000,309 HOME AVE,41.88290094,-87.80041808
16073160260000,315 HOME AVE,41.88277676,-87.80039077
16073160270000,317 HOME AVE,41.88262759,-87.80040477
16073160280000,321 HOME AVE,41.88249421,-87.80040162
16073160290000,325 HOME AVE,41.88233863,-87.80040291
16073160300000,327 HOME AVE,41.88218292,-87.8003787
16073160360000,301 HOME AVE,41.88314882,-87.80036923
16073160440000,300 WISCONSIN AVE,41.88302243,-87.80209848
16073160450000,339 HOME AVE,41.88183631,-87.80044278
16073160490000,1008 W WASHINGTON BLVD,41.8816585,-87.8003814
16073160500000,1033 RANDOLPH ST,41.88313557,-87.80180791
16073160520000,1025 RANDOLPH ST,41.88300744,-87.80126102
16073160530000,1036 W WASHINGTON BLVD,41.8816097,-87.80164431
16073160540000,1020 W WASHINGTON BLVD,41.88183275,-87.80087354
16073160551001,324 WISCONSIN AVE,41.88232628,-87.80202083
16073160560000,312 WISCONSIN AVE,41.88276209,-87.80221917
16073160620000,331 CHESTNUT LN,41.88219566,-87.8009225
16073160630000,329 CHESTNUT LN,41.88224977,-87.80092924
16073160640000,327 CHESTNUT LN,41.88230804,-87.80092848
16073160650000,325 CHESTNUT LN,41.88237951,-87.80092614
16073160660000,323 CHESTNUT LN,41.88244542,-87.8009309
16073160670000,321 CHESTNUT LN,41.88250865,-87.80093259
16073160680000,319 CHESTNUT LN,41.88256609,-87.80093461
16073160700000,1021 WALNUT WAY,41.88257468,-87.80106653
16073160710000,1023 WALNUT WAY,41.88256958,-87.80114999
16073160720000,1025 WALNUT WAY,41.88257,-87.80123734
16073160730000,1027 WALNUT WAY,41.88256893,-87.80131469
16073160740000,318 PENNSYLVANIA WAY,41.8825625,-87.80148442
16073160750000,320 PENNSYLVANIA WAY,41.88249918,-87.80148037
16073160760000,322 PENNSYLVANIA WAY,41.88243533,-87.80147707
16073160770000,324 PENNSYLVANIA WAY,41.88237256,-87.80147551
16073160780000,326 PENNSYLVANIA WAY,41.88230929,-87.80147487
16073160790000,328 PENNSYLVANIA WAY,41.88225215,-87.80147197
16073160800000,330 PENNSYLVANIA WAY,41.88218931,-87.80147638
16073160810000,1026 CEDAR CT,41.88216542,-87.80130494
16073160820000,1024 CEDAR CT,41.88216564,-87.80122083
16073160830000,1022 CEDAR CT,41.88217336,-87.80113376
16073160840000,1020 CEDAR CT,41.88217669,-87.80105324
16073160861001,1024 W WASHINGTON BLVD,41.88177916,-87.80112399
16073170020000,306 HOME AVE,41.88301468,-87.79966856
16073170030000,308 HOME AVE,41.882889,-87.799693
16073170040000,312 HOME AVE,41.88276072,-87.79967287
16073170050000,316 HOME AVE,41.88260508,-87.79966141
16073170060000,320 HOME AVE,41.88248768,-87.79967939
16073170070000,326 HOME AVE,41.8823383,-87.79965087
16073170080000,330 HOME AVE,41.88220806,-87.7996392
16073170090000,332 HOME AVE,41.88207459,-87.79961321
16073170120000,301 S CLINTON AVE,41.88320682,-87.79890424
16073170130000,305 S CLINTON AVE,41.88308102,-87.79890529
16073170140000,309 S CLINTON AVE,41.88293775,-87.79890648
16073170150000,315 S CLINTON AVE,41.88277264,-87.7988224
16073170160000,317 S CLINTON AVE,41.88262361,-87.79886616
16073170170000,321 S CLINTON AVE,41.88250926,-87.79885861
16073170180000,325 S CLINTON AVE,41.8823632,-87.79885982
16073170190000,329 S CLINTON AVE,41.88222987,-87.79886519
16073170200000,335 S CLINTON AVE,41.88210282,-87.79885774
16073170240000,300 HOME AVE,41.88319997,-87.79968573
16073170250000,304 HOME AVE,41.88309861,-87.7996819
16073170260000,950 W WASHINGTON BLVD,41.88180764,-87.79955743
16073170270000,345 S CLINTON AVE,41.88176231,-87.7987732
16073170280000,339 S CLINTON AVE,41.88194068,-87.79890114
16073180010000,300 S CLINTON AVE,41.88320951,-87.79822064
16073180020000,304 S CLINTON AVE,41.88307473,-87.7982377
16073180030000,308 S CLINTON AVE,41.88293339,-87.7982089
16073180040000,312 S CLINTON AVE,41.88280751,-87.79819124
16073180170000,333 S KENILWORTH AVE,41.88199289,-87.79775185
16073190020000,306 S KENILWORTH AVE,41.8830822,-87.79676645
16073190030000,308 S KENILWORTH AVE,41.88301478,-87.79671593
16073190040000,310 S KENILWORTH AVE,41.88292253,-87.79669306
16073190050000,312 S KENILWORTH AVE,41.88284131,-87.79669374
16073190060000,314 S KENILWORTH AVE,41.88271879,-87.79670627
16073190070000,318 S KENILWORTH AVE,41.88260884,-87.79669059
16073190080000,324 S KENILWORTH AVE,41.8824944,-87.79667686
16073190090000,328 S KENILWORTH AVE,41.88239115,-87.79667772
16073190100000,332 S KENILWORTH AVE,41.88228435,-87.79671309
16073190110000,334 S KENILWORTH AVE,41.88217349,-87.79669423
16073190130000,303 S GROVE AVE,41.88326966,-87.79600743
16073190140000,305 S GROVE AVE,41.88315395,-87.7960084
16073190150000,309 S GROVE AVE,41.88301136,-87.79598441
16073190160000,315 S GROVE AVE,41.88287121,-87.79597569
16073190170000,317 S GROVE AVE,41.8827015,-87.79598701
16073190180000,321 S GROVE AVE,41.88259449,-87.79597801
16073190190000,323 S GROVE AVE,41.88247278,-87.79599372
16073190200000,325 S GROVE AVE,41.88230324,-87.79602003
16073190220000,832 W WASHINGTON BLVD,41.88179555,-87.79590527
16073190230000,300 S KENILWORTH AVE,41.88328703,-87.79675763
16073190240000,331 S GROVE AVE,41.88214011,-87.79594536
16073190250000,329 S GROVE AVE,41.88218484,-87.79595176
16073190261001,338 S KENILWORTH AVE,41.88197888,-87.79681582
16073200020000,304 S GROVE AVE,41.88314769,-87.79537358
16073200030000,308 S GROVE AVE,41.88301945,-87.79536229
16073200040000,312 S GROVE AVE,41.882898,-87.79535344
16073200050000,316 S GROVE AVE,41.88275409,-87.79535465
16073200060000,320 S GROVE AVE,41.8826003,-87.7953754
16073200070000,324 S GROVE AVE,41.88244162,-87.79536683
16073200080000,328 S GROVE AVE,41.88233448,-87.79532816
16073200090000,332 S GROVE AVE,41.88220555,-87.79536402
16073200100000,334 S GROVE AVE,41.88204716,-87.79532771
16073200130000,309 S OAK PARK AVE,41.88304965,-87.79489929
16073200140000,317 S OAK PARK AVE,41.88276297,-87.79470955
16073200150000,321 S OAK PARK AVE,41.88263374,-87.79468095
16073200160000,325 S OAK PARK AVE,41.88250115,-87.79472644
16073200230000,800 W WASHINGTON BLVD,41.88192444,-87.79471768
16073200240000,333 S OAK PARK AVE,41.88219997,-87.79468287
16073200250000,329 S OAK PARK AVE,41.88236014,-87.79470403
16073200260000,816 W WASHINGTON BLVD,41.88175251,-87.79513496
16073210150000,23 N HARLEM AVE,41.88053276,-87.80430294
16073210170000,11 N HARLEM AVE,41.88002116,-87.80432668
16073210180000,97 N HARLEM AVE,41.88127519,-87.804587
16073210190000,401 S MAPLE AVE,41.8812735,-87.80422137
16073210200000,415 S MAPLE AVE,41.8807467,-87.80419074
16073210210000,405 S MAPLE AVE,41.88111816,-87.80427314
16073210220000,409 S MAPLE AVE,41.88097775,-87.80429139
16073220010000,1119 W WASHINGTON BLVD,41.88124033,-87.8031952
16073220060000,436 S MAPLE AVE,41.88010943,-87.80357337
16073220070000,1113 W WASHINGTON BLVD,41.88122265,-87.80299494
16073220160000,433 WISCONSIN AVE,41.88018516,-87.80263307
16073220210000,1116 MADISON ST,41.87981007,-87.8031118
16073220220000,1114 MADISON ST,41.87980971,-87.80303485
16073220230000,1112 MADISON ST,41.87979796,-87.80293815
16073220240000,1110 MADISON ST,41.87984083,-87.80286088
16073220250000,1108 MADISON ST,41.87984606,-87.8027566
16073220280000,1100 MADISON ST,41.8798132,-87.80248877
16073220290000,427 WISCONSIN AVE,41.8804245,-87.80260443
16073220320000,414 S MAPLE AVE,41.88073246,-87.80352486
16073220330000,420 S MAPLE AVE,41.8805764,-87.80344474
16073220380000,440 S MAPLE AVE,41.87994192,-87.80359888
16073220390000,1103 W WASHINGTON BLVD,41.88129046,-87.80264619
16073220400000,430 S MAPLE AVE,41.88026806,-87.80355327
16073220410000,1122 MADISON ST,41.87981397,-87.80334788
16073220430000,429 WISCONSIN AVE,41.88033507,-87.80256356
16073220450000,413 WISCONSIN AVE,41.88087902,-87.80261074
16073220550000,407 WISCONSIN AVE,41.88107256,-87.80279709
16073220610000,425 WISCONSIN AVE,41.88053062,-87.80255616
16073220620000,426 S MAPLE AVE,41.88039622,-87.80355529
16073230010000,1039 W WASHINGTON BLVD,41.8812422,-87.80184572
16073230040000,416 WISCONSIN AVE,41.88076558,-87.80198775
16073230050000,420 WISCONSIN AVE,41.88063142,-87.80197603
16073230080000,432 WISCONSIN AVE,41.88022314,-87.8019842
16073230250000,1013 W WASHINGTON BLVD,41.88131225,-87.80066921
16073230330000,429 HOME AVE,41.88039655,-87.8002945
16073230340000,431 HOME AVE,41.88030076,-87.80029529
16073230350000,435 HOME AVE,41.88020497,-87.80029609
16073230370000,1006 MADISON ST,41.87984627,-87.8003108
16073230380000,1000 MADISON ST,41.8798665,-87.8001289
16073230430000,425 HOME AVE,41.88066922,-87.80040377
16073230450000,1005 W WASHINGTON BLVD,41.88134091,-87.80034269
16073230460000,430 WISCONSIN AVE,41.88029833,-87.80214026
16073230470000,413 HOME AVE,41.88092742,-87.80039393
16073230480000,405 HOME AVE,41.88113052,-87.80028941
16073230490000,1023 W WASHINGTON BLVD,41.88098107,-87.80104064
16073230500000,439 HOME AVE,41.88004994,-87.8002676
16073230510000,406 WISCONSIN AVE,41.88110277,-87.80205953
16073230520000,426 WISCONSIN AVE,41.88044169,-87.80212192
16073230530000,414 WISCONSIN AVE,41.88087646,-87.80209647
16073230540000,1046 SUSAN COLLINS LN,41.88005742,-87.80210326
16073230550000,1041 SUSAN COLLINS LN,41.87987313,-87.802051
16073230560000,1044 SUSAN COLLINS LN,41.88007245,-87.80202503
16073230570000,1042 SUSAN COLLINS LN,41.88007106,-87.801962
16073230580000,1040 SUSAN COLLINS LN,41.88008146,-87.80189177
16073230590000,1038 SUSAN COLLINS LN,41.88007754,-87.80181788
16073230600000,1036 SUSAN COLLINS LN,41.88007721,-87.8017452
16073230610000,1034 SUSAN COLLINS LN,41.88007683,-87.80166397
16073230620000,1030 MADISON ST,41.87983638,-87.80139896
16073230630000,1028 MADISON ST,41.879836,-87.80131659
16073230640000,1026 MADISON ST,41.87983569,-87.80124939
16073230650000,1024 MADISON ST,41.87983534,-87.80117352
16073230660000,1032 ALEXANDER LN,41.88006145,-87.80140487
16073230670000,1030 ALEXANDER LN,41.88006109,-87.80132683
16073230680000,1028 ALEXANDER LN,41.88006567,-87.80126827
16073230690000,1026 ALEXANDER LN,41.88006852,-87.8011837
16073230700000,1031 BALDWIN LN,41.88016156,-87.80143362
16073230710000,1029 BALDWIN LN,41.88017526,-87.80123107
16073230720000,1026 BALDWIN LN,41.88040167,-87.80117915
16073230730000,1028 BALDWIN LN,41.88037617,-87.80126607
16073230740000,1030 BALDWIN LN,41.88037647,-87.80133111
16073230750000,1032 BALDWIN LN,41.8803784,-87.80139829
16073230760000,426 PENNSYLVANIA WAY,41.88046713,-87.80140297
16073230770000,424 PENNSYLVANIA WAY,41.88051733,-87.80140472
16073230780000,422 PENNSYLVANIA WAY,41.88058046,-87.8014042
16073230790000,420 PENNSYLVANIA WAY,41.88063553,-87.80140807
16073230800000,1033 LINCOLN TRL,41.88073207,-87.80142488
16073230810000,1031 LINCOLN TRL,41.88073338,-87.80135767
16073230820000,1029 LINCOLN TRL,41.88073308,-87.80129263
16073230830000,1027 LINCOLN TRL,41.88073266,-87.80120159
16073230840000,1024 BALDWIN LN,41.8805971,-87.80116369
16073230850000,1022 BALDWIN LN,41.88059511,-87.8010835
16073230860000,1023 LINCOLN TRL,41.88074919,-87.80105927
16073230870000,1021 LINCOLN TRL,41.88074724,-87.80098775
16073230880000,1019 LINCOLN TRL,41.88074691,-87.80091621
16073230890000,1017 LINCOLN TRL,41.88074978,-87.80083598
16073230900000,1020 BALDWIN LN,41.88040168,-87.8010487
16073230910000,1018 BALDWIN LN,41.8803705,-87.80095791
16073230920000,1016 BALDWIN LN,41.8803718,-87.8008907
16073230930000,1014 BALDWIN LN,41.88037629,-87.80081045
16073230940000,427 CHESTNUT LN,41.88049085,-87.80092056
16073230950000,425 CHESTNUT LN,41.88053779,-87.80091801
16073230960000,423 CHESTNUT LN,41.8805896,-87.80091758
16073230970000,421 CHESTNUT LN,41.8806495,-87.80091708
16073230990000,1016 MADISON ST,41.87984291,-87.80079476
16073231000000,1018 MADISON ST,41.8798384,-87.80086749
16073231010000,1020 MADISON ST,41.87983518,-87.80094402
16073231020000,1022 MADISON ST,41.8798356,-87.80103486
16073231030000,1024 ALEXANDER LN,41.880066,-87.80104948
16073231040000,1022 ALEXANDER LN,41.88007575,-87.80095314
16073231050000,1020 ALEXANDER LN,41.88006716,-87.80087681
16073231060000,1018 ALEXANDER LN,41.88006682,-87.80080311
16073231070000,1015 BALDWIN LN,41.88018858,-87.80086697
16073231080000,1019 BALDWIN LN,41.88018953,-87.80107256
16073240010000,400 HOME AVE,41.88132277,-87.7995998
16073240050000,408 HOME AVE,41.88108149,-87.79961031
16073240150000,935 W WASHINGTON BLVD,41.88134186,-87.79873188
16073240160000,939 W WASHINGTON BLVD,41.88107563,-87.79887794
16073240180000,417 S CLINTON AVE,41.88083833,-87.7988085
16073240190000,421 S CLINTON AVE,41.88069248,-87.79878508
16073240200000,425 S CLINTON AVE,41.88055519,-87.79878622
16073240210000,431 S CLINTON AVE,41.88040824,-87.79877034
16073240220000,433 S CLINTON AVE,41.88027725,-87.79875433
16073240230000,437 S CLINTON AVE,41.88012831,-87.79873744
16073240310000,404 HOME AVE,41.88120529,-87.79960077
16073240330000,430 HOME AVE,41.88041215,-87.79964107
16073240440000,940 MADISON ST,41.8798445,-87.79884614
16073240460000,936 MADISON ST,41.87984578,-87.79877285
16073240480000,934 MADISON ST,41.87984734,-87.79868276
16073240490000,932 MADISON ST,41.87984899,-87.79858736
16073240500000,946 MADISON ST,41.87984068,-87.79906702
16073240510000,944 MADISON ST,41.87984204,-87.79898838
16073240560000,970 MADISON ST,41.8799072,-87.79946212
16073250010000,404 S CLINTON AVE,41.88129481,-87.79809214
16073250020000,410 S CLINTON AVE,41.881111,-87.79808108
16073250030000,412 S CLINTON AVE,41.8809815,-87.79812528
16073250040000,420 S CLINTON AVE,41.88082608,-87.79811194
16073250050000,422 S CLINTON AVE,41.88070352,-87.79811596
16073250060000,426 S CLINTON AVE,41.8805621,-87.79810155
16073250070000,428 S CLINTON AVE,41.88042095,-87.79810572
16073250080000,432 S CLINTON AVE,41.88027069,-87.79811319
16073250090000,907 W WASHINGTON BLVD,41.88137691,-87.79747834
16073250100000,409 S KENILWORTH AVE,41.88113119,-87.79729921
16073250140000,425 S KENILWORTH AVE,41.88056949,-87.7972458
16073250180000,916 MADISON ST,41.87998954,-87.79778492
16073250190000,914 MADISON ST,41.87990404,-87.79763386
16073250200000,445 S KENILWORTH AVE,41.88005645,-87.79749235
16073250230000,417 S KENILWORTH AVE,41.88084325,-87.79725725
16073250240000,423 S KENILWORTH AVE,41.88067537,-87.79722936
16073250251001,433 S KENILWORTH AVE,41.88024464,-87.79722252
16073250280000,413 S KENILWORTH AVE,41.88100599,-87.79736245
16073250330000,429 S KENILWORTH AVE,41.88042779,-87.79735644
16073260010000,851 W WASHINGTON BLVD,41.8811819,-87.79678752
16073260020000,414 S KENILWORTH AVE,41.88089375,-87.79669298
16073260050000,428 S KENILWORTH AVE,41.88048949,-87.79665733
16073260060000,430 S KENILWORTH AVE,41.88039725,-87.7966581
16073260070000,434 S KENILWORTH AVE,41.8802792,-87.79666419
16073260100000,413 S GROVE AVE,41.88104087,-87.7958976
16073260110000,417 S GROVE AVE,41.88089322,-87.79589374
16073260120000,421 S GROVE AVE,41.88076413,-87.79589483
16073260130000,425 S GROVE AVE,41.88063138,-87.79590583
16073260140000,431 S GROVE AVE,41.88046163,-87.79590725
16073260150000,433 S GROVE AVE,41.88038344,-87.79578631
16073260170000,850 MADISON ST,41.87994725,-87.79659998
16073260180000,848 MADISON ST,41.87994681,-87.79650615
16073260190000,846 MADISON ST,41.87994993,-87.7964024
16073260200000,844 MADISON ST,41.87997517,-87.79627388
16073260240000,401 S GROVE AVE,41.88132274,-87.79607477
16073260250000,420 S KENILWORTH AVE,41.88069513,-87.79662118
16073260260000,438 S KENILWORTH AVE,41.88013059,-87.7967638
16073270020000,412 S GROVE AVE,41.88104527,-87.79531128
16073270030000,416 S GROVE AVE,41.8809198,-87.79531743
16073270040000,420 S GROVE AVE,41.8807833,-87.79531858
16073270050000,424 S GROVE AVE,41.88064677,-87.79531463
16073270060000,428 S GROVE AVE,41.88053611,-87.79531555
16073270070000,430 S GROVE AVE,41.88042542,-87.79531169
16073270080000,434 S GROVE AVE,41.88031846,-87.79531258
16073270130000,413 S OAK PARK AVE,41.8810693,-87.79464372
16073270140000,417 S OAK PARK AVE,41.88099674,-87.79454057
16073270150000,421 S OAK PARK AVE,41.88080959,-87.79468734
16073270190000,800 MADISON ST,41.87998097,-87.79461545
16073270200000,408 S GROVE AVE,41.88124362,-87.7954053
16073270210000,809 W WASHINGTON BLVD,41.88143227,-87.79486998
16073270240000,425 S OAK PARK AVE,41.88064059,-87.79467183
16073270290000,429 S OAK PARK AVE,41.88048925,-87.79464984
16073270390000,407 S OAK PARK AVE,41.88124941,-87.79469119
16073270400000,820 MADISON ST,41.8800736,-87.79522083
16073270410000,442 S GROVE AVE,41.87992411,-87.79529039
16074000010000,106 S OAK PARK AVE,41.88655994,-87.79428681
16074000020000,719 SOUTH BLVD,41.88669608,-87.79386277
16074000040000,711 SOUTH BLVD,41.8866294,-87.79350055
16074000070000,128 S OAK PARK AVE,41.88623228,-87.79428496
16074000080000,140 S OAK PARK AVE,41.88605075,-87.79415243
16074000120000,188 S OAK PARK AVE,41.88538361,-87.79399753
16074000130000,190 S OAK PARK AVE,41.88523057,-87.7937086
16074000150000,119 S EUCLID AVE,41.88607144,-87.79315447
16074000160000,123 S EUCLID AVE,41.88592217,-87.79315854
16074000170000,129 S EUCLID AVE,41.88576406,-87.79347876
16074000180000,131 S EUCLID AVE,41.88564609,-87.79311889
16074000220000,180 S OAK PARK AVE,41.88561139,-87.79396593
16074000280000,115 S EUCLID AVE,41.88624506,-87.7931647
16074000290000,117 S EUCLID AVE,41.88614374,-87.79338022
16074000300000,101 S EUCLID AVE APT A,41.88670913,-87.79304243
16074000310000,103 S EUCLID AVE APT A,41.88664801,-87.79304059
16074000320000,105 S EUCLID AVE APT A,41.88659341,-87.79303912
16074000330000,107 S EUCLID AVE APT A,41.88652504,-87.79303727
16074000340000,109 S EUCLID AVE APT A,41.8864834,-87.79303617
16074000350000,111 S EUCLID AVE APT A,41.88642879,-87.7930347
16074000360000,113 S EUCLID AVE APT A,41.88636652,-87.79303284
16074000370000,101 S EUCLID AVE APT B,41.8867157,-87.7933048
16074000380000,103 S EUCLID AVE APT B,41.88665458,-87.79330296
16074000390000,105 S EUCLID AVE APT B,41.88659998,-87.79330149
16074000400000,107 S EUCLID AVE APT B,41.88653161,-87.79329964
16074000410000,109 S EUCLID AVE APT B,41.88648997,-87.79329854
16074000420000,111 S EUCLID AVE APT B,41.88643536,-87.79329707
16074000430000,113 S EUCLID AVE APT B,41.88637309,-87.79329521
16074000440000,150 S OAK PARK AVE,41.88583481,-87.79399903
16074010010000,661 SOUTH BLVD,41.88663364,-87.79242594
16074010020000,110 S EUCLID AVE,41.8864022,-87.79244589
16074010060000,647 SOUTH BLVD,41.88668016,-87.79183808
16074010070000,101 S WESLEY AVE,41.88673598,-87.79148935
16074010080000,103 S WESLEY AVE,41.88662467,-87.79148429
16074010090000,105 S WESLEY AVE,41.88652234,-87.79148516
16074010100000,107 S WESLEY AVE,41.88641106,-87.7914861
16074010110000,114 S EUCLID AVE,41.88622392,-87.79245657
16074010130000,120 S EUCLID AVE,41.88607251,-87.79243986
16074010140000,124 S EUCLID AVE,41.88594908,-87.79241722
16074010150000,126 S EUCLID AVE,41.8857965,-87.79241851
16074010160000,130 S EUCLID AVE,41.88566299,-87.79241963
16074010170000,136 S EUCLID AVE,41.88548033,-87.79239119
16074010180000,140 S EUCLID AVE,41.88532001,-87.79236286
16074010190000,115 S WESLEY AVE,41.88627299,-87.79153251
16074010200000,121 S WESLEY AVE,41.88606824,-87.79153424
16074010220000,125 S WESLEY AVE,41.88588577,-87.79152409
16074010230000,129 S WESLEY AVE,41.88577448,-87.79152503
16074010240000,131 S WESLEY AVE,41.88566763,-87.79152593
16074010250000,135 S WESLEY AVE,41.88552528,-87.79153283
16074010260000,141 S WESLEY AVE,41.88538281,-87.79153403
16074010270000,143 S WESLEY AVE,41.88524478,-87.79151751
16074010300000,655 SOUTH BLVD,41.88657445,-87.79223169
16074010310000,651 SOUTH BLVD,41.88667166,-87.79199658
16074020010000,102 S WESLEY AVE,41.88674184,-87.7908336
16074020040000,110 S WESLEY AVE,41.88641681,-87.79080667
16074020130000,112 S WESLEY AVE,41.88629443,-87.79078728
16074020140000,118 S WESLEY AVE,41.88610015,-87.79074892
16074020150000,122 S WESLEY AVE,41.88595803,-87.79075331
16074020160000,124 S WESLEY AVE,41.88581566,-87.79075452
16074020170000,128 S WESLEY AVE,41.88568211,-87.79074965
16074020200000,144 S WESLEY AVE,41.88527246,-87.79072314
16074020210000,115 S EAST AVE,41.88630516,-87.78986483
16074020220000,121 S EAST AVE,41.88610063,-87.78991423
16074020230000,125 S EAST AVE,41.88596867,-87.78993448
16074020240000,127 S EAST AVE,41.88583688,-87.78989354
16074020250000,131 S EAST AVE,41.8857119,-87.78989916
16074020260000,133 S EAST AVE,41.88557093,-87.78990673
16074020270000,141 S EAST AVE,41.88543287,-87.78988421
16074020280000,145 S EAST AVE,41.8852905,-87.78988542
16074020290000,108 S WESLEY AVE,41.88651026,-87.79082356
16074020310000,104 S WESLEY AVE,41.88663053,-87.79082854
16074020340000,601 SOUTH BLVD,41.88657085,-87.78978662
16074020470000,615 SOUTH BLVD,41.8866012,-87.79032798
16074020510000,605 SOUTH BLVD,41.88657971,-87.78994665
16074020570000,609 SOUTH BLVD,41.88656221,-87.79016936
16074020750000,136 S WESLEY AVE,41.88555293,-87.79073275
16074030090000,126 S EAST AVE,41.88585674,-87.7891018
16074030110000,138 S EAST AVE,41.88541619,-87.78911753
16074030120000,142 S EAST AVE,41.88528693,-87.78908265
16074030140000,125 S SCOVILLE AVE,41.88612494,-87.78831194
16074030150000,127 S SCOVILLE AVE,41.88601797,-87.78828887
16074030160000,129 S SCOVILLE AVE,41.88593345,-87.78828959
16074030170000,131 S SCOVILLE AVE,41.88582654,-87.7882788
16074030180000,133 S SCOVILLE AVE,41.88571142,-87.78826255
16074030190000,135 S SCOVILLE AVE,41.88559049,-87.78823883
16074030200000,137 S SCOVILLE AVE,41.88544796,-87.78822835
16074030210000,141 S SCOVILLE AVE,41.88531453,-87.78824718
16074030350000,105 S SCOVILLE AVE,41.88663755,-87.78821885
16074030360000,107 S SCOVILLE AVE,41.88655268,-87.78823037
16074030370000,109 S SCOVILLE AVE,41.88647282,-87.78821426
16074030380000,130 S EAST AVE,41.88570982,-87.78907906
16074030410000,515 SOUTH BLVD,41.88670442,-87.78880263
16074030430000,108 S EAST AVE,41.88657592,-87.78901152
16074030440000,134 S EAST AVE,41.88558516,-87.78908012
16074030450000,111 S SCOVILLE AVE,41.88636983,-87.78827478
16074030460000,122 S EAST AVE,41.88601125,-87.78907088
16074030480000,517 SOUTH BLVD,41.88648128,-87.78888925
16074030550000,529 SOUTH BLVD,41.88672797,-87.78929987
16074030560000,527 SOUTH BLVD,41.88672885,-87.78923946
16074030570000,525 SOUTH BLVD,41.88672972,-87.78917597
16074030580000,523 SOUTH BLVD,41.8867276,-87.78911123
16074030590000,521 SOUTH BLVD,41.88672969,-87.78904989
16074030600000,519 SOUTH BLVD,41.88673125,-87.78898719
16074040020000,459 SOUTH BLVD,41.88672466,-87.78741625
16074040030000,453 SOUTH BLVD,41.88671426,-87.78727321
16074040040000,433 SOUTH BLVD,41.88679872,-87.78647177
16074040070000,112 S SCOVILLE AVE,41.88634388,-87.78748625
16074040100000,118 S SCOVILLE AVE,41.88613214,-87.78751173
16074040110000,122 S SCOVILLE AVE,41.88601187,-87.78750676
16074040120000,126 S SCOVILLE AVE,41.8858835,-87.78751742
16074040130000,132 S SCOVILLE AVE,41.88574926,-87.787509
16074040140000,134 S SCOVILLE AVE,41.88559348,-87.78750463
16074040150000,138 S SCOVILLE AVE,41.88546433,-87.78749373
16074040160000,142 S SCOVILLE AVE,41.88531753,-87.78749498
16074040180000,113 S ELMWOOD AVE,41.88637474,-87.78650279
16074040210000,121 S ELMWOOD AVE,41.88614574,-87.78657871
16074040250000,129 S ELMWOOD AVE,41.88588313,-87.78658094
16074040260000,131 S ELMWOOD AVE,41.88575493,-87.78655691
16074040270000,135 S ELMWOOD AVE,41.88561598,-87.78655924
16074040280000,139 S ELMWOOD AVE,41.88548699,-87.78656034
16074040300000,143 S ELMWOOD AVE,41.88537111,-87.78654668
16074040320000,109 S ELMWOOD AVE,41.88652286,-87.78670547
16074040330000,114 S SCOVILLE AVE,41.88625667,-87.78750468
16074040340000,123 S ELMWOOD AVE,41.88601675,-87.7865798
16074040350000,104 S SCOVILLE AVE,41.88672201,-87.7876403
16074050040000,110 S ELMWOOD AVE,41.88653293,-87.78599968
