building_id,address,district,zone,unit_type,bucket,units,n_pins,classes,units_source,yrblt,yr_source,excluded,exclude_reason,yr_predecessor,lat,lon
16053080130000,706 N RIDGELAND AVE,Frank Lloyd Wright,R-3-50,small_mf,small_mf,2.0,1,211,char_apts,1915.0,char_yrblt,False,,,41.89856644590163,-87.78455288986872
16053150310000,316 IOWA ST,Frank Lloyd Wright,R-3-50,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.89670499980773,-87.78421016762917
16053210320000,318 CHICAGO AVE,Frank Lloyd Wright,NC,large_mf,large_mf,24.0,1,314,commval_2023,1953.0,commval,False,,,41.89486684825643,-87.78404916028126
16063010140000,804 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1924.0,char_yrblt,False,,,41.89994225403238,-87.80361907689917
16063010190000,831 BELLEFORTE AVE 2,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1950.0,char_yrblt,False,,,41.90085050765606,-87.80288591084292
16063010230000,813 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1886.0,char_yrblt,False,,,41.9002692115176,-87.80286577811015
16063010240000,811 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1901.0,char_yrblt,False,,,41.90016238849968,-87.80286209631814
16063010310000,1050 THOMAS ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1956.0,char_yrblt,False,,,41.89994727769037,-87.80332201712186
16063020070000,820 BELLEFORTE AVE 2,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1891.0,char_yrblt,False,,,41.900539795362576,-87.80199355234387
16063020090000,818 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1893.0,char_yrblt,False,,,41.90043143551039,-87.80198992191984
16063020100000,812 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1891.0,char_yrblt,False,,,41.90031327755417,-87.80198594340214
16063020280000,813 FOREST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1894.0,char_yrblt,False,,,41.90031957500398,-87.80134861016407
16063030090000,814 FOREST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.90033448371652,-87.8004683272291
16063070130000,739 N MARION ST,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89932315832892,-87.80435255447199
16063080030000,734 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1894.0,char_yrblt,False,,,41.89919319375433,-87.80346628982262
16063080050000,728 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1899.0,char_yrblt,False,,,41.8989600142305,-87.80345799201308
16063080060000,724 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1894.0,char_yrblt,False,,,41.898877718909965,-87.80345508689769
16063080070000,720 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1889.0,char_yrblt,False,,,41.89876112411426,-87.80345094507473
16063080290000,1050 AUGUSTA ST 1,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1966.0,char_yrblt,False,,,41.8981358523414,-87.80321980503103
16063090050000,724 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1899.0,char_yrblt,False,,,41.89892870696221,-87.80194069949198
16063090330000,740 BELLEFORTE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,3.0,1,211,char_apts,1899.0,char_yrblt,False,,,41.899490816694,-87.80203085874741
16063110180000,733 N KENILWORTH AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1906.0,char_yrblt,False,,,41.899227275142614,-87.79824073293742
16063110230000,715 N KENILWORTH AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.898585358762666,-87.79822085813412
16063120180000,741 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.89962493049058,-87.79673761516239
16063130040000,738 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1893.0,char_yrblt,False,,,41.89943200135189,-87.79588480107323
16063130140000,712 N GROVE AVE 1,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.89854893416418,-87.79586200824266
16063140030000,1129 AUGUSTA ST,Frank Lloyd Wright,R-6,small_mf,small_mf,2.0,1,211,char_apts,1918.0,char_yrblt,False,,,41.897626665977995,-87.80484110914682
16063140210000,627 N MARION ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1921.0,char_yrblt,False,,,41.897237636324846,-87.80370820072483
16063150050000,1127 MILLER AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1927.0,char_yrblt,False,,,41.896868760992874,-87.80462066435408
16063150110000,1122 SCHNEIDER AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,3.0,1,211,char_apts,1896.0,char_yrblt,False,,,41.89652337399201,-87.80441880565314
16063160190000,1112 PAULINA ST,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.895709854308365,-87.80379701472353
16063160260000,1129 SCHNEIDER AVE 1,Frank Lloyd Wright,R-6,small_mf,small_mf,2.0,1,211,char_apts,1929.0,char_yrblt,False,,,41.89604629887939,-87.80475524267041
16063170100000,527 N MARION ST,Frank Lloyd Wright,R-5,small_mf,small_mf,4.0,1,211,char_apts,1895.0,char_yrblt,False,,,41.89517029664908,-87.80355586161943
16063170170000,1122 CHICAGO AVE,Frank Lloyd Wright,NC,small_mf,small_mf,4.0,1,212,char_apts,1892.0,char_yrblt,False,,,41.89456844149121,-87.80432056857344
16063170180000,1120 CHICAGO AVE,Frank Lloyd Wright,NC,small_mf,small_mf,2.0,1,211,char_apts,1889.0,char_yrblt,False,,,41.89457077099199,-87.80419480680402
16063170230000,509 N MARION ST,Frank Lloyd Wright,NC,small_mf,small_mf,4.0,1,211,char_apts,1881.0,char_yrblt,False,,,41.894633918102784,-87.8035047850125
16063170240000,1104 CHICAGO AVE,Frank Lloyd Wright,NC,large_mf,large_mf,11.0,1,318,commval_2023,1925.0,commval,False,,,41.894468383097184,-87.80349843854074
16063170280000,1119 PAULINA ST,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1952.0,char_yrblt,False,,,41.89502200455678,-87.804212060239
16063180190000,528 N MARION ST,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.8953107869235,-87.80288787773156
16063180220000,516 N MARION ST,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1908.0,char_yrblt,False,,,41.894988670876195,-87.80287554129774
16063180250000,1046 CHICAGO AVE,Frank Lloyd Wright,NC,small_mf,small_mf,6.0,1,212,char_apts,1914.0,char_yrblt,False,,,41.89457690475171,-87.80285951894817
16063180440000,539 BELLEFORTE AVE 1,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.89569422744768,-87.80235544217165
16063180460000,531 BELLEFORTE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.89539628812794,-87.80234423014156
16063180530000,1040 CHICAGO AVE,Frank Lloyd Wright,NC,large_mf,large_mf,36.00000000000001,4,315|390,commval_2023,1957.0,commval,False,,,41.89458424888984,-87.80245330433696
16063180550000,519 BELLEFORTE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.89499855031215,-87.80232927877954
16063190260000,518 BELLEFORTE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,default_missing_char_apts,1888.0,char_yrblt,False,,,41.895003610148166,-87.80156668051416
16063190470000,521 FOREST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.8951274881282,-87.80101605732719
16063190530000,645 FOREST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1904.0,char_yrblt,False,,,41.89768392606548,-87.80110680213673
16063190550000,1018 CHICAGO AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1953.0,char_yrblt,False,,,41.89463794091157,-87.80150168016043
16063190560000,1016 CHICAGO AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1952.0,char_yrblt,False,,,41.89464034977099,-87.80136994841331
16063190580000,515 FOREST AVE 1,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1951.0,char_yrblt,False,,,41.89481927674568,-87.80091456156671
16063190590000,511 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1950.0,char_yrblt,False,,,41.894675237561025,-87.80091002825947
16063190600000,505 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1950.0,char_yrblt,False,,,41.89450476762426,-87.80090464893135
1606319062,611 FOREST AVE,Frank Lloyd Wright,R-2,condo,small_mf,2.0,2,299,class_rule,2001.0,condo_chars_newbuild,False,,,41.89649366115283,-87.80106454719332
16063200440000,519 WOODBINE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,4.0,1,211,char_apts,1901.0,char_yrblt,False,,,41.89501797101708,-87.7996399573334
16063200470000,948 CHICAGO AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1886.0,char_yrblt,False,,,41.89464951839601,-87.79977866741368
16063200510000,515 WOODBINE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.89491726844452,-87.799508225665
16063200580000,950 CHICAGO AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,3.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.89470979280124,-87.80005252422279
16063200590000,510 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1959.0,char_yrblt,False,,,41.894859927017706,-87.8003365428125
16063200600000,506 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1959.0,char_yrblt,False,,,41.89470641876737,-87.80033168524379
16063200610000,500 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1957.0,char_yrblt,False,,,41.89452395451264,-87.80032592998815
16063210040000,919 AUGUSTA ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1912.0,char_yrblt,False,,,41.89778308039443,-87.79870916161227
16063210050000,915 AUGUSTA ST,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1912.0,char_yrblt,False,,,41.89767922138198,-87.79857905463506
16063210170000,604 WOODBINE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.896311859023626,-87.79878521389986
16063210390000,605 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89642395855944,-87.79816826452686
16063210420000,541 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1893.0,char_yrblt,False,,,41.89588434508826,-87.79815145952499
16063210430000,539 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89577455893702,-87.79814800489201
16063210460000,523 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,3.0,1,211,char_apts,1908.0,char_yrblt,False,,,41.89533552607263,-87.7981344781385
16063210480000,545 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1957.0,char_yrblt,False,,,41.89599404886218,-87.79815490390752
16063220100000,600 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,3.0,1,211,char_apts,1906.0,char_yrblt,False,,,41.896325637758906,-87.79726941771429
16063230220000,625 N OAK PARK AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1916.0,char_yrblt,False,,,41.89717848495581,-87.795223006002
16063240250000,540 N KENILWORTH AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1965.0,char_yrblt,False,,,41.89587827341672,-87.79738495330429
16063250040000,534 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.895659046248454,-87.79577278038829
16063250060000,524 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1908.0,char_yrblt,False,,,41.89540519981372,-87.79576620470885
16064040030000,842 N EAST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1924.0,char_yrblt,False,,,41.90137718266601,-87.78953843803863
16064120010000,744 N ELMWOOD AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1916.0,char_yrblt,False,,,41.89973127896421,-87.78620152195884
16064160060000,622 N EAST AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1893.0,char_yrblt,False,,,41.89715752721945,-87.78939423631905
16064190030000,536 N OAK PARK AVE,Frank Lloyd Wright,R-1,small_mf,small_mf,2.0,1,211,char_apts,1899.0,char_yrblt,False,,,41.895807157135174,-87.79419899991281
16064230150000,541 N ELMWOOD AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.8959322690097,-87.78701659402711
16064240190000,525 N RIDGELAND AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89540812838859,-87.78536575745511
16071000100000,425 N MAPLE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,3.0,1,211,char_apts,1923.0,char_yrblt,False,,,41.893764107419486,-87.80430372695318
16071010090000,421 N MARION ST,Frank Lloyd Wright,NC,small_mf,small_mf,2.0,1,212,char_apts,1908.0,char_yrblt,False,,,41.89386524669413,-87.80317607456804
16071010100000,419 N MARION ST,Frank Lloyd Wright,NC,small_mf,small_mf,2.0,1,212,char_apts,1908.0,char_yrblt,False,,,41.89379668503301,-87.80317385626918
16071010120000,415 N MARION ST,Frank Lloyd Wright,R-6,small_mf,small_mf,3.0,1,211,char_apts,1910.0,char_yrblt,False,,,41.89365953481,-87.80316940765722
16071010130000,413 N MARION ST,Frank Lloyd Wright,R-6,small_mf,small_mf,2.0,1,211,char_apts,1909.0,char_yrblt,False,,,41.89359050645079,-87.80316716612145
16071010150000,407 N MARION ST,Frank Lloyd Wright,R-6,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.89339887430064,-87.80316096406457
1607101017,403 N MARION ST,Frank Lloyd Wright,R-6,condo,large_mf,13.0,13,299,class_rule,1966.0,condo_chars,False,,,41.893246573233995,-87.80315605339996
16071020220000,429 FOREST AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,6.0,1,211,char_apts,1894.0,char_yrblt,False,,,41.89409662635941,-87.80077078320434
16071020280000,401 FOREST AVE,Frank Lloyd Wright,R-1,small_mf,small_mf,3.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.89345910455789,-87.80108533362484
16071020300000,1041 CHICAGO AVE,Frank Lloyd Wright,NC,small_mf,small_mf,2.0,1,211,char_apts,1904.0,char_yrblt,False,,,41.89402141342576,-87.80235457320187
16071020310000,420 N MARION ST,Frank Lloyd Wright,NC,small_mf,small_mf,3.0,1,211,char_apts,1886.0,char_yrblt,False,,,41.89379104792387,-87.80249414125325
16071020320000,404 N MARION ST,Frank Lloyd Wright,R-6,small_mf,small_mf,3.0,1,211,char_apts,1878.0,char_yrblt,False,,,41.89338173794036,-87.80249923223249
16071020330000,400 N MARION ST,Frank Lloyd Wright,R-6,small_mf,small_mf,4.0,1,211,char_apts,1953.0,char_yrblt,False,,,41.89321988714317,-87.80249398817602
1607102035,412 N MARION ST,Frank Lloyd Wright,R-6,condo,large_mf,9.0,9,299,class_rule,1967.0,condo_chars,False,,,41.89363898157949,-87.80241573138528
1607102036,1038 SUPERIOR ST,Frank Lloyd Wright,R-6,condo,small_mf,4.0,4,299,class_rule,1953.0,condo_chars,False,,,41.893314312865186,-87.80219387009016
16071030320000,7 ELIZABETH CT,Frank Lloyd Wright,R-1,small_mf,small_mf,2.0,1,211,default_missing_char_apts,1910.0,char_yrblt,False,,,41.89221590602129,-87.79856106440548
16071040180000,435 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1902.0,char_yrblt,False,,,41.89418382691606,-87.7964717832259
16071040200000,427 N GROVE AVE,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1907.0,char_yrblt,False,,,41.893866880393375,-87.79659530616587
16071040260000,403 N GROVE AVE 1,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.89305618730983,-87.79653613632594
16071050050000,416 N GROVE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1889.0,char_yrblt,False,,,41.893535267438665,-87.7957158201274
16071050070000,408 N GROVE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1899.0,char_yrblt,False,,,41.8932103249359,-87.79574281201008
16071050090000,344 N GROVE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1914.0,char_yrblt,False,,,41.892892061185464,-87.79573402129947
16071050190000,310 N GROVE AVE,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1908.0,char_yrblt,False,,,41.89172950081088,-87.79574845186357
16071050230000,421 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1889.0,char_yrblt,False,,,41.89373816801988,-87.79509427625914
16071050250000,415 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1906.0,char_yrblt,False,,,41.8935387363494,-87.79508825948864
16071050260000,411 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1896.0,char_yrblt,False,,,41.893379058308824,-87.79511965013226
16071050270000,407 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1954.0,char_yrblt,False,,,41.89321992464977,-87.79511497695923
16071050290000,341 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1952.0,char_yrblt,False,,,41.89290168564132,-87.79510569529725
16071050340000,301 N OAK PARK AVE,Frank Lloyd Wright,R-7,large_mf,large_mf,61.0,1,315,commval_2023,1920.0,commval,False,,,41.891545472485774,-87.79512206197037
16071050350000,811 CHICAGO AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1949.0,char_yrblt,False,,,41.8941977419173,-87.79531112119697
16071050360000,435 N OAK PARK AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1949.0,char_yrblt,False,,,41.894202722362095,-87.79499791659406
1607105038,325 N OAK PARK AVE,Frank Lloyd Wright,R-5,condo,large_mf,12.0,12,299,class_rule,1973.0,condo_chars,False,,,41.89216854378242,-87.79514316240764
1607105039,304 N GROVE AVE,Frank Lloyd Wright,R-7,condo,large_mf,22.0,22,299,class_rule,1929.0,condo_chars,False,,,41.891532371752675,-87.79575225082536
16071060120000,325 N MAPLE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.89280701129641,-87.8042711150327
16071060130000,323 N MAPLE AVE,Frank Lloyd Wright,R-5,small_mf,small_mf,2.0,1,211,char_apts,1894.0,char_yrblt,False,,,41.892691542629706,-87.80426712626137
16071060140000,315 N MAPLE AVE,Frank Lloyd Wright,R-7,large_mf,large_mf,35.0,2,391,commval_2023,1968.0,commval,False,,,41.8925543631489,-87.8042623819073
16071060250000,1140 ERIE ST,Frank Lloyd Wright,NC,small_mf,small_mf,3.0,1,212,char_apts,1893.0,char_yrblt,False,,,41.89200461605711,-87.80459187787758
16071070040000,314 N MAPLE AVE,Frank Lloyd Wright,R-7,small_mf,small_mf,6.0,1,211,char_apts,1931.0,char_yrblt,False,,,41.89252259356833,-87.803627386077
16071070090000,1111 SUPERIOR ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1882.0,char_yrblt,False,,,41.89287291687585,-87.80331648752622
16071070120000,317 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.8925438164354,-87.80313002193546
16071070130000,315 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1903.0,char_yrblt,False,,,41.892474705853274,-87.80312776995989
16071070200000,305 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,3.0,1,211,char_apts,1955.0,char_yrblt,False,,,41.89216076799377,-87.80303944200136
1607107023,300 N MAPLE AVE,Frank Lloyd Wright,R-7,condo,large_mf,16.0,16,299,class_rule,1981.0,condo_chars,False,,,41.89220020503413,-87.80361675320015
1607107024,331 N MARION ST,Frank Lloyd Wright,R-7,condo,large_mf,9.0,9,299,class_rule,1980.0,condo_chars,False,,,41.89287793303322,-87.80305367394753
1607107025,318 N MAPLE AVE,Frank Lloyd Wright,R-7,condo,large_mf,7.0,7,299,class_rule,1930.0,condo_chars,False,,,41.89265153794746,-87.80363160968824
1607107026,1110 W ERIE ST,Frank Lloyd Wright,R-7,condo,small_mf,4.0,4,299,class_rule,1957.0,condo_chars,False,,,41.89202019189169,-87.80329757683667
16071080030000,320 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,3.0,1,211,char_apts,1927.0,char_yrblt,False,,,41.89268032424994,-87.80245489335476
16071080050000,1035 SUPERIOR ST,Frank Lloyd Wright,R-7,large_mf,large_mf,7.0,2,301|315,commval_2023,1932.0,commval,False,,,41.89279246462941,-87.80213998505843
16071080370000,316 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,4.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.8925686724035,-87.80245732354244
1607108041,1040 ERIE ST,Frank Lloyd Wright,R-7,condo,large_mf,40.0,40,299,class_rule,1968.0,condo_chars,False,,,41.89221412113568,-87.8023399184224
1607108043,324 N MARION ST,Frank Lloyd Wright,R-7,condo,large_mf,7.0,7,299,class_rule,1924.0,condo_chars,False,,,41.892788024809335,-87.80245837150926
16071090090000,1142 ONTARIO ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1914.0,char_yrblt,False,,,41.89084932894882,-87.80469021170178
1607109014,1136 ONTARIO ST,Frank Lloyd Wright,R-7,condo,large_mf,13.0,13,299,class_rule,1927.0,condo_chars,False,,,41.89085433272639,-87.80442411976875
1607109015,1146 ONTARIO ST,Frank Lloyd Wright,R-7,condo,large_mf,16.0,16,299,class_rule,1924.0,condo_chars,False,,,41.890870861433015,-87.80488791986822
16071100040000,1117 ERIE ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1898.0,char_yrblt,False,,,41.891510773660755,-87.8036001568124
16071100050000,1111 ERIE ST,Frank Lloyd Wright,R-7,large_mf,large_mf,11.0,1,315,estimate_av/class,1910.0,char_yrblt_anyyear,False,,,41.89151420791492,-87.80341660101762
16071100060000,1109 ERIE ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1870.0,char_yrblt,False,,,41.89164578706152,-87.8032318825796
16071100070000,229 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1912.0,char_yrblt,False,,,41.891732600747616,-87.80300758210467
16071100080000,227 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1910.0,char_yrblt,False,,,41.89164891590254,-87.80300478469793
1607110012,221 N MARION ST,Frank Lloyd Wright,R-7,condo,large_mf,9.0,9,299,class_rule,1961.0,condo_chars,False,,,41.89133778525558,-87.80305499525858
1607110013,1127 ERIE ST,Frank Lloyd Wright,R-7,condo,large_mf,12.0,12,299,class_rule,1962.0,condo_chars,False,,,41.89150041500432,-87.80415089837052
1607111012,222 N MARION ST,Frank Lloyd Wright,R-7,condo,large_mf,40.0,40,299,class_rule,1968.0,condo_chars,False,,,41.891534243146864,-87.80234790075369
16071120050000,1122 ONTARIO ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,default_missing_char_apts,1867.0,char_yrblt,False,,,41.89091222543368,-87.80379050074609
16071120060000,1120 ONTARIO ST,Frank Lloyd Wright,R-7,large_mf,large_mf,9.0,1,315,commval_2023,1912.0,commval,False,,,41.89091465153566,-87.80366197308541
1607112014,1130 ONTARIO ST,Frank Lloyd Wright,R-7,condo,large_mf,21.0,21,299,class_rule,1967.0,condo_chars,False,,,41.89090755047336,-87.80403837458702
1607112015,1114 ONTARIO ST,Frank Lloyd Wright,R-7,condo,large_mf,7.0,7,299,class_rule,1926.0,condo_chars,False,,,41.890858296846666,-87.8033936296881
1607112016,211 N MARION ST,Frank Lloyd Wright,R-7,condo,large_mf,14.0,14,299,class_rule,1945.0,condo_chars,False,,,41.89111524910837,-87.80306585244352
16071130010000,212 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1914.0,char_yrblt,False,,,41.891147499601885,-87.80251468964556
16071130020000,210 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1915.0,char_yrblt,False,,,41.89106521477783,-87.80251202687572
16071130030000,208 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,3.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89098293028955,-87.80250936764708
16071130040000,206 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89088006024609,-87.80250605057782
16071130050000,202 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1913.0,char_yrblt,False,,,41.89079497602227,-87.80250330097849
16071130060000,200 N MARION ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1914.0,char_yrblt,False,,,41.89072100722736,-87.80250090365804
1607113010,1044 ONTARIO ST,Frank Lloyd Wright,R-7,condo,large_mf,24.0,24,299,class_rule,1960.0,condo_chars,False,,,41.89093723670135,-87.80220487062806
16071140210000,1028 ONTARIO ST 1,Frank Lloyd Wright,R-2,small_mf,small_mf,2.0,1,211,char_apts,1908.0,char_yrblt,False,,,41.89096247436193,-87.80159350452388
16071150160000,942 ONTARIO ST,Frank Lloyd Wright,R-7,small_mf,small_mf,2.0,1,211,char_apts,1888.0,char_yrblt,False,,,41.8903518607242,-87.79959720291467
