pin,year,class,char_yrblt
16074130461025,2022,299,
16074130461025,2023,299,
16074130461025,2024,299,
16074130461025,2025,299,
16074130461025,2026,299,
16074130461026,2020,299,
16074130461026,2021,299,
16074130461026,2022,299,
16074130461026,2023,299,
16074130461026,2024,299,
16074130461026,2025,299,
16074130461026,2026,299,
16074130461027,2020,299,
16074130461027,2021,299,
16074130461027,2022,299,
16074130461027,2023,299,
16074130461027,2024,299,
16074130461027,2025,299,
16074130461027,2026,299,
16074130461028,2020,299,
16074130461028,2021,299,
16074130461028,2022,299,
16074130461028,2023,299,
16074130461028,2024,299,
16074130461028,2025,299,
16074130461028,2026,299,
16074130461029,2020,299,
16074130461029,2021,299,
16074130461029,2022,299,
16074130461029,2023,299,
16074130461029,2024,299,
16074130461029,2025,299,
16074130461029,2026,299,
16074140010000,2020,203,1956.0
16074140010000,2021,203,1956.0
16074140010000,2022,203,1956.0
16074140010000,2023,203,1956.0
16074140010000,2024,203,1956.0
16074140010000,2025,203,1956.0
16074140010000,2026,203,1956.0
16074140050000,2020,211,1904.0
16074140050000,2021,211,1904.0
16074140050000,2022,211,1904.0
16074140050000,2023,211,1904.0
16074140050000,2024,211,1904.0
16074140050000,2025,211,1904.0
16074140050000,2026,211,1904.0
16074140060000,2020,206,1913.0
16074140060000,2021,206,1915.0
16074140060000,2022,206,1915.0
16074140060000,2023,206,1915.0
16074140060000,2024,206,1915.0
16074140060000,2025,206,1915.0
16074140060000,2026,206,1915.0
16074140070000,2020,205,1923.0
16074140070000,2021,205,1923.0
16074140070000,2022,205,1923.0
16074140070000,2023,205,1923.0
16074140070000,2024,205,1923.0
16074140070000,2025,205,1923.0
16074140070000,2026,205,1923.0
16074140080000,2020,206,1898.0
16074140080000,2021,206,1900.0
16074140080000,2022,206,1900.0
16074140080000,2023,206,1900.0
16074140080000,2024,206,1900.0
16074140080000,2025,206,1900.0
16074140080000,2026,206,1900.0
16074140100000,2020,204,1908.0
16074140100000,2021,204,1908.0
16074140100000,2022,204,1908.0
16074140100000,2023,204,1908.0
16074140100000,2024,204,1908.0
16074140100000,2025,204,1908.0
16074140100000,2026,204,1908.0
16074140110000,2020,211,1895.0
16074140110000,2021,211,1895.0
16074140110000,2022,211,1895.0
16074140110000,2023,211,1895.0
16074140110000,2024,211,1895.0
16074140110000,2025,211,1895.0
16074140110000,2026,211,1895.0
16074140120000,2020,EX,
16074140120000,2021,EX,
16074140120000,2022,EX,
16074140120000,2023,EX,
16074140120000,2024,EX,
16074140120000,2025,EX,
16074140120000,2026,EX,
16074140130000,2020,EX,
16074140130000,2021,EX,
16074140130000,2022,EX,
16074140130000,2023,EX,
16074140130000,2024,EX,
16074140130000,2025,EX,
16074140130000,2026,EX,
16074140140000,2020,EX,
16074140140000,2021,EX,
16074140140000,2022,EX,
16074140140000,2023,EX,
16074140140000,2024,EX,
16074140140000,2025,EX,
16074140140000,2026,EX,
16074140150000,2020,206,1932.0
16074140150000,2021,206,1932.0
16074140150000,2022,206,1932.0
16074140150000,2023,206,1932.0
16074140150000,2024,206,1932.0
16074140150000,2025,206,1932.0
16074140150000,2026,206,1932.0
16074140160000,2020,206,1908.0
16074140160000,2021,206,1908.0
16074140160000,2022,206,1911.0
16074140160000,2023,206,1908.0
16074140160000,2024,206,1908.0
16074140160000,2025,206,1908.0
16074140160000,2026,206,1908.0
16074140170000,2020,211,1893.0
16074140170000,2021,211,1893.0
16074140170000,2022,211,1893.0
16074140170000,2023,211,1893.0
16074140170000,2024,211,1893.0
16074140170000,2025,211,1893.0
16074140170000,2026,211,1893.0
16074140180000,2020,206,1903.0
16074140180000,2021,206,1903.0
16074140180000,2022,206,1903.0
16074140180000,2023,206,1903.0
16074140180000,2024,206,1903.0
16074140180000,2025,206,1903.0
16074140180000,2026,206,1903.0
16074140190000,2020,206,1907.0
16074140190000,2021,206,1907.0
16074140190000,2022,206,1907.0
16074140190000,2023,206,1907.0
16074140190000,2024,206,1907.0
16074140190000,2025,206,1907.0
16074140190000,2026,206,1907.0
16074140240000,2020,206,1893.0
16074140240000,2021,206,1895.0
16074140240000,2022,206,1895.0
16074140240000,2023,206,1895.0
16074140240000,2024,206,1895.0
16074140240000,2025,206,1895.0
16074140240000,2026,206,1895.0
16074140250000,2020,203,1956.0
16074140250000,2021,203,1956.0
16074140250000,2022,203,1956.0
16074140250000,2023,203,1956.0
16074140250000,2024,203,1956.0
16074140250000,2025,203,1956.0
16074140250000,2026,203,1956.0
16074140260000,2020,205,1950.0
16074140260000,2021,205,1950.0
16074140260000,2022,205,1950.0
16074140260000,2023,205,1950.0
16074140260000,2024,205,1950.0
16074140260000,2025,205,1950.0
16074140260000,2026,205,1950.0
16074140271001,2020,299,
16074140271001,2021,299,
16074140271001,2022,299,
16074140271001,2023,299,
16074140271001,2024,299,
16074140271001,2025,299,
16074140271001,2026,299,
16074140271002,2020,299,
16074140271002,2021,299,
16074140271002,2022,299,
16074140271002,2023,299,
16074140271002,2024,299,
16074140271002,2025,299,
16074140271002,2026,299,
16074140271003,2020,299,
16074140271003,2021,299,
16074140271003,2022,299,
16074140271003,2023,299,
16074140271003,2024,299,
16074140271003,2025,299,
16074140271003,2026,299,
16074140271004,2020,299,
16074140271004,2021,299,
16074140271004,2022,299,
16074140271004,2023,299,
16074140271004,2024,299,
16074140271004,2025,299,
16074140271004,2026,299,
16074140271005,2020,299,
16074140271005,2021,299,
16074140271005,2022,299,
16074140271005,2023,299,
16074140271005,2024,299,
16074140271005,2025,299,
16074140271005,2026,299,
16074140271006,2020,299,
16074140271006,2021,299,
16074140271006,2022,299,
16074140271006,2023,299,
16074140271006,2024,299,
16074140271006,2025,299,
16074140271006,2026,299,
16074140271007,2020,299,
16074140271007,2021,299,
16074140271007,2022,299,
16074140271007,2023,299,
16074140271007,2024,299,
16074140271007,2025,299,
16074140271007,2026,299,
16074140271008,2020,299,
16074140271008,2021,299,
16074140271008,2022,299,
16074140271008,2023,299,
16074140271008,2024,299,
16074140271008,2025,299,
16074140271008,2026,299,
16074140271009,2020,299,
16074140271009,2021,299,
16074140271009,2022,299,
16074140271009,2023,299,
16074140271009,2024,299,
16074140271009,2025,299,
16074140271009,2026,299,
16074140271010,2020,299,
16074140271010,2021,299,
16074140271010,2022,299,
16074140271010,2023,299,
16074140271010,2024,299,
16074140271010,2025,299,
16074140271010,2026,299,
16074140271011,2020,299,
16074140271011,2021,299,
16074140271011,2022,299,
16074140271011,2023,299,
16074140271011,2024,299,
16074140271011,2025,299,
16074140271011,2026,299,
16074140271012,2020,299,
16074140271012,2021,299,
16074140271012,2022,299,
16074140271012,2023,299,
16074140271012,2024,299,
16074140271012,2025,299,
16074140271012,2026,299,
16074140271013,2020,299,
16074140271013,2021,299,
16074140271013,2022,299,
16074140271013,2023,299,
16074140271013,2024,299,
16074140271013,2025,299,
16074140271013,2026,299,
16074140271014,2020,299,
16074140271014,2021,299,
16074140271014,2022,299,
16074140271014,2023,299,
16074140271014,2024,299,
16074140271014,2025,299,
16074140271014,2026,299,
16074140271015,2020,299,
16074140271015,2021,299,
16074140271015,2022,299,
16074140271015,2023,299,
16074140271015,2024,299,
16074140271015,2025,299,
16074140271015,2026,299,
16074140271016,2020,299,
16074140271016,2021,299,
16074140271016,2022,299,
16074140271016,2023,299,
16074140271016,2024,299,
16074140271016,2025,299,
16074140271016,2026,299,
16074140271017,2020,299,
16074140271017,2021,299,
16074140271017,2022,299,
16074140271017,2023,299,
16074140271017,2024,299,
16074140271017,2025,299,
16074140271017,2026,299,
16074140271018,2020,299,
16074140271018,2021,299,
16074140271018,2022,299,
16074140271018,2023,299,
16074140271018,2024,299,
16074140271018,2025,299,
16074140271018,2026,299,
16074140271019,2020,299,
16074140271019,2021,299,
16074140271019,2022,299,
16074140271019,2023,299,
16074140271019,2024,299,
16074140271019,2025,299,
16074140271019,2026,299,
16074140271020,2020,299,
16074140271020,2021,299,
16074140271020,2022,299,
16074140271020,2023,299,
16074140271020,2024,299,
16074140271020,2025,299,
16074140271020,2026,299,
16074140271021,2020,299,
16074140271021,2021,299,
16074140271021,2022,299,
16074140271021,2023,299,
16074140271021,2024,299,
16074140271021,2025,299,
16074140271021,2026,299,
16074140271022,2020,299,
16074140271022,2021,299,
16074140271022,2022,299,
16074140271022,2023,299,
16074140271022,2024,299,
16074140271022,2025,299,
16074140271022,2026,299,
16074140271023,2020,299,
16074140271023,2021,299,
16074140271023,2022,299,
16074140271023,2023,299,
16074140271023,2024,299,
16074140271023,2025,299,
16074140271023,2026,299,
16074140271024,2020,299,
16074140271024,2021,299,
16074140271024,2022,299,
16074140271024,2023,299,
16074140271024,2024,299,
16074140271024,2025,299,
16074140271024,2026,299,
16074140271025,2020,299,
16074140271025,2021,299,
16074140271025,2022,299,
16074140271025,2023,299,
16074140271025,2024,299,
16074140271025,2025,299,
16074140271025,2026,299,
16074140271026,2020,299,
16074140271026,2021,299,
16074140271026,2022,299,
16074140271026,2023,299,
16074140271026,2024,299,
16074140271026,2025,299,
16074140271026,2026,299,
16074140271027,2020,299,
16074140271027,2021,299,
16074140271027,2022,299,
16074140271027,2023,299,
16074140271027,2024,299,
16074140271027,2025,299,
16074140271027,2026,299,
16074140271028,2020,299,
16074140271028,2021,299,
16074140271028,2022,299,
16074140271028,2023,299,
16074140271028,2024,299,
16074140271028,2025,299,
16074140271028,2026,299,
16074140271029,2020,299,
16074140271029,2021,299,
16074140271029,2022,299,
16074140271029,2023,299,
16074140271029,2024,299,
16074140271029,2025,299,
16074140271029,2026,299,
16074140271030,2020,299,
16074140271030,2021,299,
16074140271030,2022,299,
16074140271030,2023,299,
16074140271030,2024,299,
16074140271030,2025,299,
16074140271030,2026,299,
16074140271031,2020,299,
16074140271031,2021,299,
16074140271031,2022,299,
16074140271031,2023,299,
16074140271031,2024,299,
16074140271031,2025,299,
16074140271031,2026,299,
16074140271032,2020,299,
16074140271032,2021,299,
16074140271032,2022,299,
16074140271032,2023,299,
16074140271032,2024,299,
16074140271032,2025,299,
16074140271032,2026,299,
16074140271033,2020,299,
16074140271033,2021,299,
16074140271033,2022,299,
16074140271033,2023,299,
16074140271033,2024,299,
16074140271033,2025,299,
16074140271033,2026,299,
16074140271034,2020,299,
16074140271034,2021,299,
16074140271034,2022,299,
16074140271034,2023,299,
16074140271034,2024,299,
16074140271034,2025,299,
16074140271034,2026,299,
16074140271035,2020,299,
16074140271035,2021,299,
16074140271035,2022,299,
16074140271035,2023,299,
16074140271035,2024,299,
16074140271035,2025,299,
16074140271035,2026,299,
16074140271036,2020,299,
16074140271036,2021,299,
16074140271036,2022,299,
16074140271036,2023,299,
16074140271036,2024,299,
16074140271036,2025,299,
16074140271036,2026,299,
16074140281001,2020,299,
16074140281001,2021,299,
16074140281001,2022,299,
16074140281001,2023,299,
16074140281001,2024,299,
16074140281001,2025,299,
16074140281001,2026,299,
16074140281002,2020,299,
16074140281002,2021,299,
16074140281002,2022,299,
16074140281002,2023,299,
16074140281002,2024,299,
16074140281002,2025,299,
16074140281002,2026,299,
16074140281003,2020,299,
16074140281003,2021,299,
16074140281003,2022,299,
16074140281003,2023,299,
16074140281003,2024,299,
16074140281003,2025,299,
16074140281003,2026,299,
16074140281004,2020,299,
16074140281004,2021,299,
16074140281004,2022,299,
16074140281004,2023,299,
16074140281004,2024,299,
16074140281004,2025,299,
16074140281004,2026,299,
16074140281005,2020,299,
16074140281005,2021,299,
16074140281005,2022,299,
16074140281005,2023,299,
16074140281005,2024,299,
16074140281005,2025,299,
16074140281005,2026,299,
16074140281006,2020,299,
16074140281006,2021,299,
16074140281006,2022,299,
16074140281006,2023,299,
16074140281006,2024,299,
16074140281006,2025,299,
16074140281006,2026,299,
16074140281007,2020,299,
16074140281007,2021,299,
16074140281007,2022,299,
16074140281007,2023,299,
16074140281007,2024,299,
16074140281007,2025,299,
16074140281007,2026,299,
16074140281008,2020,299,
16074140281008,2021,299,
16074140281008,2022,299,
16074140281008,2023,299,
16074140281008,2024,299,
16074140281008,2025,299,
16074140281008,2026,299,
16074150020000,2020,206,1921.0
16074150020000,2021,206,1922.0
16074150020000,2022,206,1922.0
16074150020000,2023,206,1922.0
16074150020000,2024,206,1922.0
16074150020000,2025,206,1922.0
16074150020000,2026,206,1922.0
16074150030000,2020,206,1921.0
16074150030000,2021,206,1921.0
16074150030000,2022,206,1921.0
16074150030000,2023,206,1921.0
16074150030000,2024,206,1921.0
16074150030000,2025,206,1921.0
16074150030000,2026,206,1921.0
16074150040000,2020,206,1909.0
16074150040000,2021,206,1909.0
16074150040000,2022,206,1909.0
16074150040000,2023,206,1909.0
16074150040000,2024,206,1909.0
16074150040000,2025,206,1909.0
16074150040000,2026,206,1909.0
16074150050000,2020,206,1921.0
16074150050000,2021,206,1921.0
16074150050000,2022,206,1921.0
16074150050000,2023,206,1921.0
16074150050000,2024,206,1921.0
16074150050000,2025,206,1921.0
16074150050000,2026,206,1921.0
16074150060000,2020,205,1909.0
16074150060000,2021,205,1909.0
16074150060000,2022,205,1909.0
16074150060000,2023,205,1909.0
16074150060000,2024,205,1909.0
16074150060000,2025,205,1909.0
16074150060000,2026,205,1909.0
16074150070000,2020,206,1910.0
16074150070000,2021,206,1910.0
16074150070000,2022,206,1910.0
16074150070000,2023,206,1910.0
16074150070000,2024,206,1910.0
16074150070000,2025,206,1910.0
16074150070000,2026,206,1910.0
16074150080000,2020,206,1903.0
16074150080000,2021,206,1903.0
16074150080000,2022,206,1903.0
16074150080000,2023,206,1903.0
16074150080000,2024,206,1903.0
16074150080000,2025,206,1903.0
16074150080000,2026,206,1903.0
16074150100000,2020,206,1893.0
16074150100000,2021,206,1893.0
16074150100000,2022,206,1893.0
16074150100000,2023,206,1893.0
16074150100000,2024,206,1893.0
16074150100000,2025,206,1893.0
16074150100000,2026,206,1893.0
16074150110000,2020,206,1892.0
16074150110000,2021,206,1892.0
16074150110000,2022,206,1892.0
16074150110000,2023,206,1892.0
16074150110000,2024,206,1892.0
16074150110000,2025,206,1892.0
16074150110000,2026,206,1892.0
16074150120000,2020,206,1894.0
16074150120000,2021,206,1894.0
16074150120000,2022,206,1894.0
16074150120000,2023,206,1894.0
16074150120000,2024,206,1894.0
16074150120000,2025,206,1894.0
16074150120000,2026,206,1894.0
16074150130000,2020,206,1888.0
16074150130000,2021,206,1888.0
16074150130000,2022,206,1888.0
16074150130000,2023,206,1888.0
16074150130000,2024,206,1888.0
16074150130000,2025,206,1888.0
16074150130000,2026,206,1888.0
16074150140000,2020,206,1891.0
16074150140000,2021,206,1891.0
16074150140000,2022,206,1891.0
16074150140000,2023,206,1891.0
16074150140000,2024,206,1891.0
16074150140000,2025,206,1891.0
16074150140000,2026,206,1891.0
16074150150000,2020,211,1924.0
16074150150000,2021,211,1925.0
16074150150000,2022,211,1925.0
16074150150000,2023,211,1925.0
16074150150000,2024,211,1925.0
16074150150000,2025,211,1925.0
16074150150000,2026,211,1925.0
16074150170000,2020,211,1904.0
16074150170000,2021,211,1904.0
16074150170000,2022,211,1904.0
16074150170000,2023,211,1904.0
16074150170000,2024,211,1904.0
16074150170000,2025,211,1904.0
16074150170000,2026,211,1904.0
16074150180000,2020,206,1906.0
16074150180000,2021,206,1906.0
16074150180000,2022,206,1906.0
16074150180000,2023,206,1906.0
16074150180000,2024,206,1906.0
16074150180000,2025,206,1906.0
16074150180000,2026,206,1906.0
16074150190000,2020,206,1914.0
16074150190000,2021,206,1914.0
16074150190000,2022,206,1914.0
16074150190000,2023,206,1914.0
16074150190000,2024,206,1914.0
16074150190000,2025,206,1914.0
16074150190000,2026,206,1914.0
16074150271001,2020,299,
16074150271001,2021,299,
16074150271001,2022,299,
16074150271001,2023,299,
16074150271001,2024,299,
16074150271001,2025,299,
16074150271001,2026,299,
16074150271002,2020,299,
16074150271002,2021,299,
16074150271002,2022,299,
16074150271002,2023,299,
16074150271002,2024,299,
16074150271002,2025,299,
16074150271002,2026,299,
16074150271003,2020,299,
16074150271003,2021,299,
16074150271003,2022,299,
16074150271003,2023,299,
16074150271003,2024,299,
16074150271003,2025,299,
16074150271003,2026,299,
16074150271004,2020,299,
16074150271004,2021,299,
16074150271004,2022,299,
16074150271004,2023,299,
16074150271004,2024,299,
16074150271004,2025,299,
16074150271004,2026,299,
16074150271005,2020,299,
16074150271005,2021,299,
16074150271005,2022,299,
16074150271005,2023,299,
16074150271005,2024,299,
16074150271005,2025,299,
16074150271005,2026,299,
16074150271006,2020,299,
16074150271006,2021,299,
16074150271006,2022,299,
16074150271006,2023,299,
16074150271006,2024,299,
16074150271006,2025,299,
16074150271006,2026,299,
16074150271007,2020,299,
16074150271007,2021,299,
16074150271007,2022,299,
16074150271007,2023,299,
16074150271007,2024,299,
16074150271007,2025,299,
16074150271007,2026,299,
16074150271008,2020,299,
16074150271008,2021,299,
16074150271008,2022,299,
16074150271008,2023,299,
16074150271008,2024,299,
16074150271008,2025,299,
16074150271008,2026,299,
16074150271009,2020,299,
16074150271009,2021,299,
16074150271009,2022,299,
16074150271009,2023,299,
16074150271009,2024,299,
16074150271009,2025,299,
16074150271009,2026,299,
16074150271010,2020,299,
16074150271010,2021,299,
16074150271010,2022,299,
16074150271010,2023,299,
16074150271010,2024,299,
16074150271010,2025,299,
16074150271010,2026,299,
16074150271011,2020,299,
16074150271011,2021,299,
16074150271011,2022,299,
16074150271011,2023,299,
16074150271011,2024,299,
16074150271011,2025,299,
16074150271011,2026,299,
16074150271012,2020,299,
16074150271012,2021,299,
16074150271012,2022,299,
16074150271012,2023,299,
16074150271012,2024,299,
16074150271012,2025,299,
16074150271012,2026,299,
16074150271013,2020,299,
16074150271013,2021,299,
16074150271013,2022,299,
16074150271013,2023,299,
16074150271013,2024,299,
16074150271013,2025,299,
16074150271013,2026,299,
16074150271014,2020,299,
16074150271014,2021,299,
16074150271014,2022,299,
16074150271014,2023,299,
16074150271014,2024,299,
16074150271014,2025,299,
16074150271014,2026,299,
16074150271015,2020,299,
16074150271015,2021,299,
16074150271015,2022,299,
16074150271015,2023,299,
16074150271015,2024,299,
16074150271015,2025,299,
16074150271015,2026,299,
16074150271016,2020,299,
16074150271016,2021,299,
16074150271016,2022,299,
16074150271016,2023,299,
16074150271016,2024,299,
16074150271016,2025,299,
16074150271016,2026,299,
16074150271017,2020,299,
16074150271017,2021,299,
16074150271017,2022,299,
16074150271017,2023,299,
16074150271017,2024,299,
16074150271017,2025,299,
16074150271017,2026,299,
16074150271018,2020,299,
16074150271018,2021,299,
16074150271018,2022,299,
16074150271018,2023,299,
16074150271018,2024,299,
16074150271018,2025,299,
16074150271018,2026,299,
16074150271019,2020,299,
16074150271019,2021,299,
16074150271019,2022,299,
16074150271019,2023,299,
16074150271019,2024,299,
16074150271019,2025,299,
16074150271019,2026,299,
16074150271020,2020,299,
16074150271020,2021,299,
16074150271020,2022,299,
16074150271020,2023,299,
16074150271020,2024,299,
16074150271020,2025,299,
16074150271020,2026,299,
16074150271021,2020,299,
16074150271021,2021,299,
16074150271021,2022,299,
16074150271021,2023,299,
16074150271021,2024,299,
16074150271021,2025,299,
16074150271021,2026,299,
16074150271022,2020,299,
16074150271022,2021,299,
16074150271022,2022,299,
16074150271022,2023,299,
16074150271022,2024,299,
16074150271022,2025,299,
16074150271022,2026,299,
16074150271023,2020,299,
16074150271023,2021,299,
16074150271023,2022,299,
16074150271023,2023,299,
16074150271023,2024,299,
16074150271023,2025,299,
16074150271023,2026,299,
16074150271024,2020,299,
16074150271024,2021,299,
16074150271024,2022,299,
16074150271024,2023,299,
16074150271024,2024,299,
16074150271024,2025,299,
16074150271024,2026,299,
16074150271025,2020,299,
16074150271025,2021,299,
16074150271025,2022,299,
16074150271025,2023,299,
16074150271025,2024,299,
16074150271025,2025,299,
16074150271025,2026,299,
16074150271026,2020,299,
16074150271026,2021,299,
16074150271026,2022,299,
16074150271026,2023,299,
16074150271026,2024,299,
16074150271026,2025,299,
16074150271026,2026,299,
16074150271027,2020,299,
16074150271027,2021,299,
16074150271027,2022,299,
16074150271027,2023,299,
16074150271027,2024,299,
16074150271027,2025,299,
16074150271027,2026,299,
16074150271028,2020,299,
16074150271028,2021,299,
16074150271028,2022,299,
16074150271028,2023,299,
16074150271028,2024,299,
16074150271028,2025,299,
16074150271028,2026,299,
16074150300000,2020,203,1927.0
16074150300000,2021,203,1927.0
16074150300000,2022,203,1927.0
16074150300000,2023,203,1927.0
16074150300000,2024,203,1927.0
16074150300000,2025,203,1927.0
16074150300000,2026,203,1927.0
16074150310000,2020,EX,
16074150310000,2021,EX,
16074150310000,2022,EX,
16074150310000,2023,EX,
16074150310000,2024,EX,
16074150310000,2025,EX,
16074150310000,2026,EX,
16074150320000,2020,241,
16074150320000,2021,241,
16074150320000,2022,241,
16074150320000,2023,241,
16074150320000,2024,241,
16074150320000,2025,241,
16074150320000,2026,241,
16074150330000,2020,EX,
16074150330000,2021,EX,
16074150330000,2022,EX,
16074150330000,2023,EX,
16074150330000,2024,EX,
16074150330000,2025,EX,
16074150330000,2026,EX,
16074150341001,2020,299,
16074150341001,2021,299,
16074150341001,2022,299,
16074150341001,2023,299,
16074150341001,2024,299,
16074150341001,2025,299,
16074150341001,2026,299,
16074150341002,2020,299,
16074150341002,2021,299,
16074150341002,2022,299,
16074150341002,2023,299,
16074150341002,2024,299,
16074150341002,2025,299,
16074150341002,2026,299,
16074150341003,2020,299,
16074150341003,2021,299,
16074150341003,2022,299,
16074150341003,2023,299,
16074150341003,2024,299,
16074150341003,2025,299,
16074150341003,2026,299,
16074150341004,2020,299,
16074150341004,2021,299,
16074150341004,2022,299,
16074150341004,2023,299,
16074150341004,2024,299,
16074150341004,2025,299,
16074150341004,2026,299,
16074150341005,2020,299,
16074150341005,2021,299,
16074150341005,2022,299,
16074150341005,2023,299,
16074150341005,2024,299,
16074150341005,2025,299,
16074150341005,2026,299,
16074150341006,2020,299,
16074150341006,2021,299,
16074150341006,2022,299,
16074150341006,2023,299,
16074150341006,2024,299,
16074150341006,2025,299,
16074150341006,2026,299,
16074150341007,2020,299,
16074150341007,2021,299,
16074150341007,2022,299,
16074150341007,2023,299,
16074150341007,2024,299,
16074150341007,2025,299,
16074150341007,2026,299,
16074150341008,2020,299,
16074150341008,2021,299,
16074150341008,2022,299,
16074150341008,2023,299,
16074150341008,2024,299,
16074150341008,2025,299,
16074150341008,2026,299,
16074150341009,2020,299,
16074150341009,2021,299,
16074150341009,2022,299,
16074150341009,2023,299,
16074150341009,2024,299,
16074150341009,2025,299,
16074150341009,2026,299,
16074150341010,2020,299,
16074150341010,2021,299,
16074150341010,2022,299,
16074150341010,2023,299,
16074150341010,2024,299,
16074150341010,2025,299,
16074150341010,2026,299,
16074150341011,2020,299,
16074150341011,2021,299,
16074150341011,2022,299,
16074150341011,2023,299,
16074150341011,2024,299,
16074150341011,2025,299,
16074150341011,2026,299,
16074150341012,2020,299,
16074150341012,2021,299,
16074150341012,2022,299,
16074150341012,2023,299,
16074150341012,2024,299,
16074150341012,2025,299,
16074150341012,2026,299,
16074150341013,2020,299,
16074150341013,2021,299,
16074150341013,2022,299,
16074150341013,2023,299,
16074150341013,2024,299,
16074150341013,2025,299,
16074150341013,2026,299,
16074160010000,2020,206,1906.0
16074160010000,2021,206,1908.0
16074160010000,2022,206,1908.0
16074160010000,2023,206,1908.0
16074160010000,2024,206,1908.0
16074160010000,2025,206,1908.0
16074160010000,2026,206,1908.0
16074160020000,2020,206,1924.0
16074160020000,2021,206,1924.0
16074160020000,2022,206,1926.0
16074160020000,2023,206,1924.0
16074160020000,2024,206,1924.0
16074160020000,2025,206,1924.0
16074160020000,2026,206,1924.0
16074160030000,2020,206,1903.0
16074160030000,2021,206,1903.0
16074160030000,2022,206,1903.0
16074160030000,2023,206,1903.0
16074160030000,2024,206,1903.0
16074160030000,2025,206,1903.0
16074160030000,2026,206,1903.0
16074160040000,2020,206,1893.0
16074160040000,2021,206,1893.0
16074160040000,2022,206,1893.0
16074160040000,2023,206,1893.0
16074160040000,2024,206,1893.0
16074160040000,2025,206,1893.0
16074160040000,2026,206,1893.0
16074160050000,2020,205,1912.0
16074160050000,2021,205,1912.0
16074160050000,2022,205,1912.0
16074160050000,2023,205,1912.0
16074160050000,2024,205,1912.0
16074160050000,2025,205,1912.0
16074160050000,2026,205,1912.0
16074160060000,2020,211,1912.0
16074160060000,2021,211,1912.0
16074160060000,2022,211,1912.0
16074160060000,2023,211,1912.0
16074160060000,2024,211,1912.0
16074160060000,2025,211,1912.0
16074160060000,2026,211,1912.0
16074160070000,2020,211,1919.0
16074160070000,2021,211,1919.0
16074160070000,2022,211,1919.0
16074160070000,2023,211,1919.0
16074160070000,2024,211,1919.0
16074160070000,2025,206,1919.0
16074160070000,2026,206,1919.0
16074160080000,2020,206,1911.0
16074160080000,2021,206,1911.0
16074160080000,2022,206,1911.0
16074160080000,2023,206,1911.0
16074160080000,2024,206,1911.0
16074160080000,2025,206,1911.0
16074160080000,2026,206,1911.0
16074160090000,2020,206,1915.0
16074160090000,2021,206,1915.0
16074160090000,2022,206,1915.0
16074160090000,2023,206,1915.0
16074160090000,2024,206,1915.0
16074160090000,2025,206,1915.0
16074160090000,2026,206,1915.0
16074160100000,2020,206,1906.0
16074160100000,2021,206,1906.0
16074160100000,2022,206,1906.0
16074160100000,2023,206,1906.0
16074160100000,2024,206,1906.0
16074160100000,2025,206,1906.0
16074160100000,2026,206,1906.0
16074160110000,2020,206,1901.0
16074160110000,2021,206,1901.0
16074160110000,2022,206,1901.0
16074160110000,2023,206,1901.0
16074160110000,2024,206,1901.0
16074160110000,2025,206,1901.0
16074160110000,2026,206,1901.0
16074160120000,2020,206,1883.0
16074160120000,2021,206,1883.0
16074160120000,2022,206,1886.0
16074160120000,2023,206,1883.0
16074160120000,2024,206,1883.0
16074160120000,2025,206,1883.0
16074160120000,2026,206,1883.0
16074160130000,2020,206,1901.0
16074160130000,2021,206,1901.0
16074160130000,2022,206,1901.0
16074160130000,2023,206,1901.0
16074160130000,2024,206,1901.0
16074160130000,2025,206,1901.0
16074160130000,2026,206,1901.0
16074160140000,2020,205,1910.0
16074160140000,2021,205,1910.0
16074160140000,2022,205,1910.0
16074160140000,2023,205,1910.0
16074160140000,2024,205,1910.0
16074160140000,2025,205,1910.0
16074160140000,2026,205,1910.0
16074160150000,2020,315,
16074160150000,2021,315,
16074160150000,2022,315,
16074160150000,2023,315,
16074160150000,2024,315,
16074160150000,2025,315,
16074160150000,2026,315,
16074160200000,2020,206,1913.0
16074160200000,2021,206,1913.0
16074160200000,2022,206,1913.0
16074160200000,2023,206,1913.0
16074160200000,2024,206,1913.0
16074160200000,2025,206,1913.0
16074160200000,2026,206,1913.0
16074160221001,2020,299,
16074160221001,2021,299,
16074160221001,2022,299,
16074160221001,2023,299,
16074160221001,2024,299,
16074160221001,2025,299,
16074160221001,2026,299,
16074160221002,2020,299,
16074160221002,2021,299,
16074160221002,2022,299,
16074160221002,2023,299,
16074160221002,2024,299,
16074160221002,2025,299,
16074160221002,2026,299,
16074160221003,2020,299,
16074160221003,2021,299,
16074160221003,2022,299,
16074160221003,2023,299,
16074160221003,2024,299,
16074160221003,2025,299,
16074160221003,2026,299,
16074160221004,2020,299,
16074160221004,2021,299,
16074160221004,2022,299,
16074160221004,2023,299,
16074160221004,2024,299,
16074160221004,2025,299,
16074160221004,2026,299,
16074160221005,2020,299,
16074160221005,2021,299,
16074160221005,2022,299,
16074160221005,2023,299,
16074160221005,2024,299,
16074160221005,2025,299,
16074160221005,2026,299,
16074160221006,2020,299,
16074160221006,2021,299,
16074160221006,2022,299,
16074160221006,2023,299,
16074160221006,2024,299,
16074160221006,2025,299,
16074160221006,2026,299,
16074160221007,2020,299,
16074160221007,2021,299,
16074160221007,2022,299,
16074160221007,2023,299,
