building_id,units,n_pins,bucket,unit_type,lat,lon,address,classes
16083010370000,1.0,1,sf,sf_attached,41.88659333714072,-87.78261538253432,255 SOUTH BLVD 12,295
16083010380000,1.0,1,sf,sf_attached,41.88657648550056,-87.782548452342,255 SOUTH BLVD 13,295
16083010390000,1.0,1,sf,sf_attached,41.886593175109965,-87.78248238535994,255 SOUTH BLVD 14,295
16083010400000,1.0,1,sf,sf_attached,41.8865405080354,-87.78236658783939,255 SOUTH BLVD 15,295
16083010410000,1.0,1,sf,sf_attached,41.88657839563306,-87.78230521886125,255 SOUTH BLVD 16,295
16083010420000,1.0,1,sf,sf_attached,41.88662122866607,-87.78230667483275,255 SOUTH BLVD 17,295
16083010430000,1.0,1,sf,sf_attached,41.8866725807932,-87.78232811253343,255 SOUTH BLVD 18,295
16083010440000,1.0,1,sf,sf_attached,41.88672123815425,-87.78232959793804,255 SOUTH BLVD 19,295
16083010450000,1.0,1,sf,sf_attached,41.886769860686755,-87.78231243469584,255 SOUTH BLVD 20,295
16083010460000,1.0,1,sf,sf_attached,41.886819469332224,-87.78231410962854,255 SOUTH BLVD 21,295
16083010470000,1.0,1,sf,sf_attached,41.88687428465866,-87.78231418248578,255 SOUTH BLVD 22,295
16083010480000,0.0,1,none,none,41.886718935184405,-87.7825504587318,255 SOUTH BLVD 23,100
1608301049,16.0,16,large_mf,condo,41.88541526224894,-87.78252239602111,142 S CUYLER AVE 1,299
16083020010000,46.0,1,large_mf,large_mf,41.886721231755025,-87.78105567420846,225 SOUTH BLVD,318
16083020050000,1.0,1,sf,sf_detached,41.88642481495704,-87.78092233338049,114 S HARVEY AVE,205
16083020060000,1.0,1,sf,sf_detached,41.88634922759329,-87.780920049787,116 S HARVEY AVE,205
16083020070000,1.0,1,sf,sf_detached,41.88623263435307,-87.78091655319129,120 S HARVEY AVE,205
16083020080000,1.0,1,sf,sf_detached,41.886116069472905,-87.78091305907725,122 S HARVEY AVE,205
16083020090000,1.0,1,sf,sf_detached,41.88597889244667,-87.7809089348365,126 S HARVEY AVE,205
16083020100000,1.0,1,sf,sf_detached,41.885841686880866,-87.7809048092482,130 S HARVEY AVE,205
16083020110000,31.0,2,large_mf,large_mf,41.88563594897041,-87.78089864927759,136 S HARVEY AVE,315
16083020130000,0.0,1,none,none,41.886408278270125,-87.78021766051894,115 S LOMBARD AVE,EX
16083020150000,0.0,1,none,none,41.88609492115066,-87.7802081148266,125 S LOMBARD AVE,201
16083020160000,1.0,1,sf,sf_detached,41.88600580250335,-87.780205393916,127 S LOMBARD AVE,206
16083020170000,1.0,1,sf,sf_detached,41.88594182442935,-87.78020345418761,129 S LOMBARD AVE,205
16083020180000,1.0,1,sf,sf_detached,41.88584117777528,-87.78020037053959,133 S LOMBARD AVE,205
16083020190000,1.0,1,sf,sf_detached,41.885749753542534,-87.7801975964993,135 S LOMBARD AVE,203
16083020200000,0.0,1,none,none,41.885704082751914,-87.78019619145752,137 S LOMBARD AVE,241
16083020210000,1.0,1,sf,sf_detached,41.88557543268524,-87.780444090379,214 PLEASANT ST,205
16083020220000,1.0,1,sf,sf_detached,41.88559997942052,-87.78031858281534,210 PLEASANT ST,205
16083020230000,1.0,1,sf,sf_detached,41.88560169694957,-87.78019371926871,208 PLEASANT ST,205
16083020240000,1.0,1,sf,sf_detached,41.88560344188339,-87.780068892569,206 PLEASANT ST,205
16083020250000,1.0,1,sf,sf_detached,41.88560521790213,-87.77994203515237,202 PLEASANT ST,205
16083020260000,0.0,1,none,none,41.886729930317294,-87.78038860608683,200 S LOMBARD AVE,EX
16083020270000,0.0,1,none,none,41.88631778649234,-87.78021491559822,113 S LOMBARD AVE,EX
16083020280000,4.0,1,small_mf,small_mf,41.88624919779504,-87.78021282639287,117 S LOMBARD AVE,211
16083030010000,0.0,1,none,none,41.886746156526485,-87.77941616515619,121 SOUTH BLVD,EX
16083030020000,0.0,1,none,none,41.88674984433662,-87.77916802087462,119 SOUTH BLVD,EX
16083030030000,19.0,1,large_mf,large_mf,41.88675213729951,-87.77901203059214,117 SOUTH BLVD,315
16083030040000,1.0,1,sf,sf_detached,41.88644334180661,-87.77929382372051,114 S LOMBARD AVE,205
16083030050000,2.0,1,small_mf,small_mf,41.88633363846142,-87.77929047856028,118 S LOMBARD AVE,211
16083030060000,1.0,1,sf,sf_detached,41.886223907030384,-87.77928712932004,120 S LOMBARD AVE,205
16083030070000,2.0,1,small_mf,small_mf,41.88611414796056,-87.77928377718733,124 S LOMBARD AVE,211
16083030080000,2.0,1,small_mf,small_mf,41.88600441697232,-87.77928041235748,128 S LOMBARD AVE 1ST,211
16083030090000,1.0,1,sf,sf_detached,41.88589468553491,-87.77927706363319,130 S LOMBARD AVE,203
16083030100000,2.0,1,small_mf,small_mf,41.885801422061654,-87.77927423377355,134 S LOMBARD AVE,211
16083030110000,1.0,1,sf,sf_detached,41.88555653242827,-87.77950315930173,128 PLEASANT ST,205
16083030120000,1.0,1,sf,sf_detached,41.88555889952927,-87.77934526083301,126 PLEASANT ST,205
16083030130000,1.0,1,sf,sf_detached,41.88556132105881,-87.7791874010609,122 PLEASANT ST,205
16083030140000,1.0,1,sf,sf_detached,41.8855636897559,-87.77903003550449,120 PLEASANT ST,205
16083030170000,1.0,1,sf,sf_detached,41.88671761834785,-87.77856384361584,109 S TAYLOR AVE,206
16083030180000,1.0,1,sf,sf_detached,41.88660785909581,-87.778560422104,111 S TAYLOR AVE,206
16083030190000,1.0,1,sf,sf_detached,41.88645294885721,-87.77858940399665,115 S TAYLOR AVE,205
16083030200000,1.0,1,sf,sf_detached,41.88634209195463,-87.77858596791367,117 S TAYLOR AVE,206
16083030210000,1.0,1,sf,sf_detached,41.886232333320606,-87.77858256707705,119 S TAYLOR AVE,205
16083030220000,1.0,1,sf,sf_detached,41.8861226013415,-87.77857914301083,123 S TAYLOR AVE,205
16083030230000,1.0,1,sf,sf_detached,41.88601287016543,-87.77857572557974,127 S TAYLOR AVE,205
16083030240000,1.0,1,sf,sf_detached,41.88590311089747,-87.7785723211943,131 S TAYLOR AVE,205
16083030250000,1.0,1,sf,sf_detached,41.885793379267,-87.77856892097493,135 S TAYLOR AVE,205
16083030260000,1.0,1,sf,sf_detached,41.88568364790714,-87.77856551599658,137 S TAYLOR AVE,205
16083030270000,1.0,1,sf,sf_detached,41.885573916272435,-87.7785621155354,141 S TAYLOR AVE,205
16083030280000,1.0,1,sf,sf_detached,41.8854600129049,-87.77855856408752,145 S TAYLOR AVE,206
16083030290000,5.0,1,small_mf,small_mf,41.88682732222922,-87.77856726410783,105 S TAYLOR AVE,211
16083040010000,6.0,1,small_mf,small_mf,41.88693521693112,-87.77767986750007,102 S TAYLOR AVE,211
16083040020000,1.0,1,sf,sf_detached,41.88683918079582,-87.77767684378881,104 S TAYLOR AVE,206
16083040030000,2.0,1,small_mf,small_mf,41.88672944908261,-87.77767335107208,106 S TAYLOR AVE,211
16083040040000,2.0,1,small_mf,small_mf,41.88661971736748,-87.77766985808478,112 S TAYLOR AVE,211
16083040050000,2.0,1,small_mf,small_mf,41.886465713642366,-87.77766498441781,114 S TAYLOR AVE,211
16083040060000,1.0,1,sf,sf_detached,41.886353868551666,-87.77766143808103,118 S TAYLOR AVE,205
16083040070000,2.0,1,small_mf,small_mf,41.88624537150247,-87.77765800818946,120 S TAYLOR AVE,211
16083040080000,1.0,1,sf,sf_detached,41.88613687490128,-87.77765457832814,124 S TAYLOR AVE,206
16083040090000,1.0,1,sf,sf_detached,41.8860271428993,-87.77765112180657,126 S TAYLOR AVE,205
16083040100000,1.0,1,sf,sf_detached,41.885917411348274,-87.77764766590144,130 S TAYLOR AVE,205
16083040110000,1.0,1,sf,sf_detached,41.88580767934496,-87.77764421000188,134 S TAYLOR AVE,205
16083040120000,1.0,1,sf,sf_detached,41.88569794761175,-87.77764071738612,136 S TAYLOR AVE,206
16083040130000,2.0,1,small_mf,small_mf,41.88558818796719,-87.7776372249974,140 S TAYLOR AVE,211
16083040140000,1.0,1,sf,sf_detached,41.88547477840135,-87.77763365401181,142 S TAYLOR AVE,205
16083040150000,50.00000000000001,2,large_mf,large_mf,41.88677775963846,-87.77707494202814,49 SOUTH BLVD,315
16083040170000,1.0,1,sf,sf_detached,41.88645994492248,-87.77696092999923,115 S HUMPHREY AVE,205
16083040180000,1.0,1,sf,sf_detached,41.886354522034615,-87.77695758468116,117 S HUMPHREY AVE,205
16083040190000,1.0,1,sf,sf_detached,41.88628593249823,-87.7769554101273,119 S HUMPHREY AVE,205
16083040200000,1.0,1,sf,sf_detached,41.88618303486267,-87.776952116268,121 S HUMPHREY AVE,205
16083040210000,1.0,1,sf,sf_detached,41.886045856051474,-87.77694776109382,125 S HUMPHREY AVE,206
16083040220000,1.0,1,sf,sf_detached,41.88590867723677,-87.77694342283309,131 S HUMPHREY AVE,205
16083040230000,1.0,1,sf,sf_detached,41.88577149886888,-87.77693906771113,133 S HUMPHREY AVE,206
16083040240000,1.0,1,sf,sf_detached,41.885634320047515,-87.77693469596257,137 S HUMPHREY AVE,206
16083040250000,1.0,1,sf,sf_detached,41.88549714104781,-87.77693032104997,141 S HUMPHREY AVE,206
16083050010000,2.0,1,small_mf,small_mf,41.886925737816334,-87.77617085015322,102 S HUMPHREY AVE,211
16083050020000,1.0,1,sf,sf_detached,41.88678858628395,-87.77616647767402,106 S HUMPHREY AVE,205
16083050030000,1.0,1,sf,sf_detached,41.88665140791734,-87.77616210641534,110 S HUMPHREY AVE,205
16083050040000,0.0,1,none,none,41.88679092914282,-87.77578694718397,21 SOUTH BLVD,EX
16083050050000,0.0,1,none,none,41.88679638426366,-87.77551158848331,9 SOUTH BLVD,EX
16083050080000,0.0,1,none,none,41.88647378861445,-87.77601851368772,114 S HUMPHREY AVE,EX
16083050090000,0.0,1,none,none,41.88633661005848,-87.77601412365684,116 S HUMPHREY AVE,EX
16083050100000,2.0,1,small_mf,small_mf,41.88619910876996,-87.77602811565785,120 S HUMPHREY AVE,211
16083050110000,1.0,1,sf,sf_detached,41.886061929935856,-87.77602374556241,126 S HUMPHREY AVE,206
16083050120000,1.0,1,sf,sf_detached,41.8859247513704,-87.77601935563783,128 S HUMPHREY AVE,206
16083050130000,3.0,1,small_mf,small_mf,41.88578757252985,-87.7760149855734,132 S HUMPHREY AVE 1,211
16083050140000,1.0,1,sf,sf_detached,41.885650420966854,-87.7760106128654,136 S HUMPHREY AVE,205
16083050150000,2.0,1,small_mf,small_mf,41.88551324194121,-87.77600622246888,140 S HUMPHREY AVE 1,211
16083050160000,0.0,1,none,none,41.886483582632145,-87.77535094097004,330 N AUSTIN BLVD,EX
16083050170000,0.0,1,none,none,41.88634821510708,-87.77534664726002,328 N AUSTIN BLVD,EX
16083050180000,0.0,1,none,none,41.8862113589835,-87.77532393042605,326 N AUSTIN BLVD,EX
16083050200000,0.0,1,none,none,41.88593700208514,-87.77531528367366,316 N AUSTIN BLVD,EX
16083050210000,10.0,1,large_mf,large_mf,41.885799823227345,-87.77531094891256,312 N AUSTIN BLVD,315
16083050220000,1.0,1,sf,sf_detached,41.88567636813136,-87.77530702911001,308 N AUSTIN BLVD,205
16083050230000,19.0,1,large_mf,large_mf,41.88553095882811,-87.77530241642147,302 N AUSTIN BLVD,315
1608305024,24.0,24,large_mf,condo,41.88679984115703,-87.77522330606737,336 N AUSTIN BLVD 1,299
1608305025,9.0,9,large_mf,condo,41.88607418013237,-87.77531959563407,320 N AUSTIN BLVD 1,299
16083060010000,1.0,1,sf,sf_detached,41.88505858555215,-87.78414268412044,200 S RIDGELAND AVE,206
16083060020000,1.0,1,sf,sf_detached,41.88492843619386,-87.78413910157039,204 S RIDGELAND AVE,206
16083060030000,1.0,1,sf,sf_detached,41.88479139746646,-87.7841353138087,208 S RIDGELAND AVE,205
16083060040000,1.0,1,sf,sf_detached,41.88466119283464,-87.78413169081506,212 S RIDGELAND AVE,206
16083060050000,1.0,1,sf,sf_detached,41.88452972565169,-87.78412805804601,216 S RIDGELAND AVE,205
16083060060000,1.0,1,sf,sf_detached,41.88439397744948,-87.78412432608587,220 S RIDGELAND AVE,206
16083060070000,1.0,1,sf,sf_detached,41.88425696661583,-87.78412053834856,224 S RIDGELAND AVE,206
16083060080000,1.0,1,sf,sf_detached,41.88412673468828,-87.78411693497904,228 S RIDGELAND AVE,206
16083060090000,1.0,1,sf,sf_detached,41.88398969611434,-87.78411315098504,232 S RIDGELAND AVE,205
16083060100000,1.0,1,sf,sf_detached,41.88385951910223,-87.78410956574449,236 S RIDGELAND AVE,206
16083060110000,1.0,1,sf,sf_detached,41.88375755701351,-87.78410672869752,240 S RIDGELAND AVE,205
16083060120000,1.0,1,sf,sf_detached,41.88362556822533,-87.78410308777151,244 S RIDGELAND AVE,206
16083060130000,1.0,1,sf,sf_detached,41.88508458031286,-87.78343863255061,201 S CUYLER AVE,205
16083060140000,1.0,1,sf,sf_detached,41.88496812608084,-87.78343537157028,205 S CUYLER AVE,205
16083060150000,1.0,1,sf,sf_detached,41.884899647671816,-87.78343346096624,207 S CUYLER AVE,205
16083060160000,1.0,1,sf,sf_detached,41.88477937876088,-87.78343012187372,211 S CUYLER AVE,205
16083060170000,1.0,1,sf,sf_detached,41.88465938398754,-87.78342678180988,215 S CUYLER AVE,204
16083060180000,1.0,1,sf,sf_detached,41.884543479109325,-87.78342355164853,217 S CUYLER AVE,205
16083060190000,1.0,1,sf,sf_detached,41.88442647630589,-87.78342033275416,219 S CUYLER AVE,206
16083060200000,1.0,1,sf,sf_detached,41.88435799834266,-87.78341842193191,223 S CUYLER AVE,205
16083060210000,1.0,1,sf,sf_detached,41.88426193610922,-87.78341573989587,225 S CUYLER AVE,205
16083060220000,1.0,1,sf,sf_detached,41.88414413567838,-87.78341250063916,229 S CUYLER AVE,206
16083060230000,1.0,1,sf,sf_detached,41.884043876642,-87.78340973295,231 S CUYLER AVE,206
16083060240000,1.0,1,sf,sf_detached,41.88393263783339,-87.78340662558026,233 S CUYLER AVE,205
16083060250000,1.0,1,sf,sf_detached,41.88382974149336,-87.78340374528045,239 S CUYLER AVE,205
16083060260000,1.0,1,sf,sf_detached,41.88372734004564,-87.78340091549603,243 S CUYLER AVE,205
16083060270000,1.0,1,sf,sf_detached,41.88363029089312,-87.78339822126755,245 S CUYLER AVE,206
16083070010000,1.0,1,sf,sf_detached,41.88510910005092,-87.78251389897692,259 PLEASANT ST,206
16083070020000,1.0,1,sf,sf_detached,41.885016524334794,-87.7825113187109,202 S CUYLER AVE,205
16083070030000,1.0,1,sf,sf_detached,41.8849232621266,-87.78250873809979,206 S CUYLER AVE,205
16083070040000,1.0,1,sf,sf_detached,41.884825114706416,-87.78250598245751,208 S CUYLER AVE,205
16083070050000,1.0,1,sf,sf_detached,41.884720682270455,-87.78250309643602,212 S CUYLER AVE,205
16083070060000,1.0,1,sf,sf_detached,41.88463362287635,-87.78250068566024,214 S CUYLER AVE,205
16083070070000,1.0,1,sf,sf_detached,41.88452650069155,-87.78249771303203,216 S CUYLER AVE,205
16083070080000,1.0,1,sf,sf_detached,41.884422013158584,-87.78249479180164,220 S CUYLER AVE,203
16083070090000,1.0,1,sf,sf_detached,41.88435240962556,-87.78249285554315,222 S CUYLER AVE,205
16083070100000,1.0,1,sf,sf_detached,41.884242460578974,-87.78248981778516,224 S CUYLER AVE,205
16083070110000,1.0,1,sf,sf_detached,41.88414777102632,-87.78248719594231,228 S CUYLER AVE,203
16083070120000,1.0,1,sf,sf_detached,41.88400713724518,-87.78248329904645,230 S CUYLER AVE,205
16083070130000,1.0,1,sf,sf_detached,41.883937478791005,-87.78248136278668,234 S CUYLER AVE,205
16083070140000,1.0,1,sf,sf_detached,41.88376033460179,-87.78262221056616,236 S CUYLER AVE,205
16083070150000,1.0,1,sf,sf_detached,41.8851006636406,-87.78180818911514,201 S HARVEY AVE,206
16083070160000,1.0,1,sf,sf_detached,41.88496516133476,-87.78180430321663,205 S HARVEY AVE,205
16083070170000,1.0,1,sf,sf_detached,41.88483026285989,-87.78180043247531,209 S HARVEY AVE,206
16083070180000,1.0,1,sf,sf_detached,41.88469585837588,-87.78179657728003,215 S HARVEY AVE,205
16083070190000,1.0,1,sf,sf_detached,41.884562112459406,-87.78179273308749,217 S HARVEY AVE,206
16083070200000,1.0,1,sf,sf_detached,41.88442735126864,-87.7817888780253,221 S HARVEY AVE,206
16083070210000,1.0,1,sf,sf_detached,41.88429022957347,-87.78178495250779,225 S HARVEY AVE,206
16083070220000,1.0,1,sf,sf_detached,41.884155139314785,-87.7817810662603,229 S HARVEY AVE,205
16083070230000,1.0,1,sf,sf_detached,41.884009145346,-87.78184605804465,250 RANDOLPH ST,206
16083070240000,0.0,1,none,none,41.88357496528677,-87.78279433809223,238 S CUYLER AVE,EX
16083080010000,1.0,1,sf,sf_detached,41.88511616724388,-87.7808829652626,202 S HARVEY AVE,206
16083080020000,1.0,1,sf,sf_detached,41.8849814598084,-87.78087893056545,204 S HARVEY AVE,206
16083080030000,1.0,1,sf,sf_detached,41.88486022909143,-87.78087529067415,208 S HARVEY AVE,205
16083080040000,1.0,1,sf,sf_detached,41.88471692043411,-87.78087098699388,212 S HARVEY AVE,205
16083080050000,1.0,1,sf,sf_detached,41.88457725593043,-87.78086678524107,216 S HARVEY AVE,206
16083080060000,1.0,1,sf,sf_detached,41.88445731542001,-87.78086319600388,220 S HARVEY AVE,205
16083080070000,1.0,1,sf,sf_detached,41.8843360563322,-87.78085955657495,224 S HARVEY AVE,205
16083080080000,1.0,1,sf,sf_detached,41.88424043298298,-87.78085668469616,226 S HARVEY AVE,205
16083080090000,1.0,1,sf,sf_detached,41.88412913119763,-87.78086247780185,228 S HARVEY AVE,205
16083080100000,25.0,1,large_mf,large_mf,41.885059802793975,-87.7801765179527,201 S LOMBARD AVE,315
16083080110000,1.0,1,sf,sf_detached,41.88487928689303,-87.78017100923695,209 S LOMBARD AVE,205
16083080120000,1.0,1,sf,sf_detached,41.884790332538245,-87.78016830591628,211 S LOMBARD AVE,205
16083080130000,1.0,1,sf,sf_detached,41.88470008875977,-87.7801655570648,215 S LOMBARD AVE,205
16083080140000,1.0,1,sf,sf_detached,41.8845882712249,-87.78016211462236,217 S LOMBARD AVE,206
16083080150000,1.0,1,sf,sf_detached,41.88445356368326,-87.78015798857575,221 S LOMBARD AVE,206
16083080160000,1.0,1,sf,sf_detached,41.884318828406066,-87.78015389952198,225 S LOMBARD AVE,203
16083080170000,1.0,1,sf,sf_detached,41.8842148340396,-87.78015075154701,229 S LOMBARD AVE,204
16083080180000,1.0,1,sf,sf_detached,41.884136594263616,-87.78013916616271,231 S LOMBARD AVE,203
16083080190000,0.0,1,none,none,41.88408351253432,-87.78013753112978,230 S HARVEY AVE,EX
16083090020000,2.0,1,small_mf,small_mf,41.88470383245661,-87.77924008900669,214 S LOMBARD AVE,211
16083090030000,2.0,1,small_mf,small_mf,41.88459135633197,-87.77923665413508,216 S LOMBARD AVE,211
16083090040000,1.0,1,sf,sf_detached,41.884478880205094,-87.77923321976981,220 S LOMBARD AVE,205
16083090050000,1.0,1,sf,sf_detached,41.884366377066826,-87.77922978418292,224 S LOMBARD AVE,203
16083090060000,1.0,1,sf,sf_detached,41.88414129136317,-87.77938835968959,230 S LOMBARD AVE,204
16083090070000,1.0,1,sf,sf_detached,41.88419969493232,-87.77907404668605,120 RANDOLPH ST,203
16083090080000,2.0,1,small_mf,small_mf,41.88516391628849,-87.77854881526666,201 S TAYLOR AVE,211
16083090090000,2.0,1,small_mf,small_mf,41.88493976070278,-87.77854200835606,209 S TAYLOR AVE,211
16083090100000,1.0,1,sf,sf_detached,41.88482728457207,-87.7785385917063,211 S TAYLOR AVE,205
16083090110000,1.0,1,sf,sf_detached,41.88460233292014,-87.77853174357647,217 S TAYLOR AVE,205
16083090120000,1.0,1,sf,sf_detached,41.88471480843332,-87.77853515773666,215 S TAYLOR AVE,206
16083090130000,1.0,1,sf,sf_detached,41.884489829773614,-87.77852832720617,221 S TAYLOR AVE,205
16083090140000,2.0,1,small_mf,small_mf,41.88437735380579,-87.77852491333222,225 S TAYLOR AVE,211
16083090150000,1.0,1,sf,sf_detached,41.88426487766105,-87.77852151336587,227 S TAYLOR AVE,205
16083090160000,1.0,1,sf,sf_detached,41.88415179848708,-87.77851808754829,231 S TAYLOR AVE,206
1608309017,36.0,36,large_mf,condo,41.885041259925785,-87.77925039299137,119 PLEASANT ST A,299
16083100010000,1.0,1,sf,sf_detached,41.88517775132439,-87.7776244345982,200 S TAYLOR AVE,206
16083100020000,1.0,1,sf,sf_detached,41.88506527535556,-87.77762104426873,204 S TAYLOR AVE,205
16083100030000,1.0,1,sf,sf_detached,41.884952771925,-87.77761764872051,208 S TAYLOR AVE,204
16083100040000,2.0,1,small_mf,small_mf,41.88484026894257,-87.77761425320242,210 S TAYLOR AVE,211
16083100050000,2.0,1,small_mf,small_mf,41.88472779296397,-87.77761085781076,214 S TAYLOR AVE,211
16083100060000,1.0,1,sf,sf_detached,41.884615289526906,-87.77760746278057,216 S TAYLOR AVE,206
16083100070000,1.0,1,sf,sf_detached,41.8845028139969,-87.77760406803105,220 S TAYLOR AVE,205
16083100080000,2.0,1,small_mf,small_mf,41.884390311005546,-87.77760067176924,222 S TAYLOR AVE,211
16083100090000,1.0,1,sf,sf_detached,41.884277835018,-87.7775972769729,226 S TAYLOR AVE,206
16083100100000,1.0,1,sf,sf_detached,41.88416459044316,-87.77759385137887,230 S TAYLOR AVE,206
16083100110000,1.0,1,sf,sf_detached,41.885180488874575,-87.77692041111584,201 S HUMPHREY AVE,206
16083100120000,1.0,1,sf,sf_detached,41.88504772997756,-87.77691631395818,205 S HUMPHREY AVE,206
16083100130000,1.0,1,sf,sf_detached,41.884913790508776,-87.7769121896324,209 S HUMPHREY AVE,205
16083100140000,1.0,1,sf,sf_detached,41.8847798783182,-87.77690806450619,213 S HUMPHREY AVE,205
16083100150000,1.0,1,sf,sf_detached,41.884645911655994,-87.7769039380711,217 S HUMPHREY AVE,206
16083100160000,1.0,1,sf,sf_detached,41.884511972268896,-87.77689979232852,221 S HUMPHREY AVE,205
16083100170000,1.0,1,sf,sf_detached,41.884378032609504,-87.77689564927294,225 S HUMPHREY AVE,206
16083100180000,1.0,1,sf,sf_detached,41.88422650031014,-87.77689099642915,229 S HUMPHREY AVE,205
16083100190000,0.0,1,none,none,41.88412958622766,-87.77688801441785,230 S TAYLOR AVE,EX
16083100200000,0.0,1,none,none,41.8840628180204,-87.77723870618426,231 S HUMPHREY AVE,EX
16083110010000,1.0,1,sf,sf_detached,41.88519658668945,-87.77599568030038,200 S HUMPHREY AVE,206
16083110020000,0.0,1,none,none,41.88506264756856,-87.77599148332828,204 S HUMPHREY AVE,EX
16083110030000,1.0,1,sf,sf_detached,41.88492867990645,-87.77598724934182,208 S HUMPHREY AVE,206
16083110040000,1.0,1,sf,sf_detached,41.88479473970066,-87.77598301564407,212 S HUMPHREY AVE,206
16083110050000,1.0,1,sf,sf_detached,41.8846607452015,-87.77597881766738,216 S HUMPHREY AVE,206
16083110060000,1.0,1,sf,sf_detached,41.88452677815556,-87.77597462115764,220 S HUMPHREY AVE,205
16083110070000,1.0,1,sf,sf_detached,41.88438087165332,-87.77597003248931,224 S HUMPHREY AVE,204
16083110080000,1.0,1,sf,sf_detached,41.884227389548855,-87.77596518874992,228 S HUMPHREY AVE,206
16083110090000,15.0,1,large_mf,large_mf,41.88520886557594,-87.77529172328016,234 N AUSTIN BLVD,315
16083110100000,3.0,1,small_mf,small_mf,41.885061504272784,-87.77528707613523,230 N AUSTIN BLVD,211
16083110110000,1.0,1,sf,sf_detached,41.88495775535456,-87.77528380977382,226 N AUSTIN BLVD,205
16083110120000,3.0,1,small_mf,small_mf,41.884837154919495,-87.77528002674015,224 N AUSTIN BLVD,211
16083110130000,2.0,1,small_mf,small_mf,41.88477021235335,-87.77527791325174,220 N AUSTIN BLVD,211
16083110140000,1.0,1,sf,sf_detached,41.88465633591469,-87.7752743344135,216 N AUSTIN BLVD,205
16083110150000,38.0,1,large_mf,large_mf,41.884398591183654,-87.77526623616735,208 N AUSTIN BLVD,315
16083110180000,0.0,1,none,none,41.884141947566405,-87.775962504616,230 S HUMPHREY AVE,EX
16083110190000,0.0,1,none,none,41.884238377552585,-87.77526120049716,200 N AUSTIN BLVD,EX
16083120010000,2.0,1,small_mf,small_mf,41.88331306634056,-87.78409441638476,300 S RIDGELAND AVE 1ST,211
16083120020000,1.0,1,sf,sf_detached,41.88317125209796,-87.7840904889504,304 S RIDGELAND AVE,204
16083120030000,1.0,1,sf,sf_detached,41.883046893718905,-87.78408703683381,308 S RIDGELAND AVE,205
16083120040000,1.0,1,sf,sf_detached,41.88292335839563,-87.78408360992694,312 S RIDGELAND AVE,205
16083120050000,1.0,1,sf,sf_detached,41.88284947503679,-87.78408155563395,316 S RIDGELAND AVE,205
16083120060000,1.0,1,sf,sf_detached,41.88273282762292,-87.78407830623902,318 S RIDGELAND AVE,205
16083120090000,2.0,1,small_mf,small_mf,41.882355552723595,-87.78406783997596,328 S RIDGELAND AVE,211
16083120100000,2.0,1,small_mf,small_mf,41.882235475988786,-87.78406449848843,332 S RIDGELAND AVE 1,211
16083120110000,1.0,1,sf,sf_detached,41.88332330522808,-87.78338963358331,301 S CUYLER AVE,204
16083120120000,1.0,1,sf,sf_detached,41.88318151780408,-87.78338567175912,305 S CUYLER AVE,206
16083120130000,1.0,1,sf,sf_detached,41.88303964889878,-87.78338171064644,307 S CUYLER AVE,204
16083120140000,0.0,1,none,none,41.88290044164377,-87.78337779986467,311 S CUYLER AVE,241
16083120150000,1.0,1,sf,sf_detached,41.88276205789395,-87.78337391859498,317 S CUYLER AVE,205
16083120160000,1.0,1,sf,sf_detached,41.88263193540432,-87.78337026049985,321 S CUYLER AVE,206
16083120170000,1.0,1,sf,sf_detached,41.882509714051494,-87.78336684072055,325 S CUYLER AVE,205
16083120180000,1.0,1,sf,sf_detached,41.88237616446696,-87.78336308409695,329 S CUYLER AVE,205
16083120190000,1.0,1,sf,sf_detached,41.88227332329026,-87.78336018876234,333 S CUYLER AVE,205
16083120200000,29.0,1,large_mf,large_mf,41.88198756900902,-87.78411232213024,320 WASHINGTON BLVD,315
16083120210000,6.0,1,small_mf,small_mf,41.8819931616131,-87.78377839682929,316 WASHINGTON BLVD,211
16083120220000,49.0,1,large_mf,large_mf,41.881999938521005,-87.78337107249232,300 WASHINGTON BLVD,315
1608312023,13.0,13,large_mf,condo,41.88248087025139,-87.78407132847877,320 S RIDGELAND AVE A,299
16083130010000,1.0,1,sf,sf_detached,41.88351045886814,-87.7824103481299,300 S CUYLER AVE,204
16083130020000,1.0,1,sf,sf_detached,41.88327781019822,-87.78246297636312,304 S CUYLER AVE,206
16083130030000,1.0,1,sf,sf_detached,41.883147412834134,-87.78245934122164,306 S CUYLER AVE,205
16083130040000,1.0,1,sf,sf_detached,41.88301023700786,-87.78245548930671,310 S CUYLER AVE,205
16083130050000,1.0,1,sf,sf_detached,41.88287308881107,-87.78245165616985,314 S CUYLER AVE,206
16083130060000,1.0,1,sf,sf_detached,41.88273591207788,-87.78244782020755,318 S CUYLER AVE,205
16083130070000,1.0,1,sf,sf_detached,41.882598708779454,-87.78244396778337,322 S CUYLER AVE,206
16083130080000,1.0,1,sf,sf_detached,41.882482144917105,-87.7824406896914,326 S CUYLER AVE,206
16083130090000,1.0,1,sf,sf_detached,41.8823929444814,-87.78243818904268,328 S CUYLER AVE,205
16083130100000,2.0,1,small_mf,small_mf,41.88230036826647,-87.7824355880424,332 S CUYLER AVE,211
16083130110000,1.0,1,sf,sf_detached,41.88372122387615,-87.781710951821,301 S HARVEY AVE,205
16083130120000,0.0,1,none,none,41.88362567272223,-87.78176588606522,303 S HARVEY AVE,241
