pin,class,nbhd,mailed_bldg,mailed_land,mailed_tot,ap_lat,ap_lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,n_cards,lat,lon,coord_source,arcgis_name,parceltype
16181330110000,241,27050,0,1296,1296,,,832 CARPENTER AVE,,,,,,,41.87427123164022,-87.79587158258829,arcgis_pin14,16181330110000,BaseParcel
16181330120000,205,27050,35594,4406,40000,41.87422528,-87.7958817,834 CARPENTER AVE,,1137.0,2448.0,1918.0,Single-Family,1.0,41.87420950289284,-87.7958694255282,arcgis_pin14,16181330120000,BaseParcel
16181330130000,205,27050,49001,5999,55000,41.87535457,-87.79553577,801 S GROVE AVE,,1743.0,3333.0,1914.0,Single-Family,1.0,41.875357150794784,-87.79559400647273,arcgis_pin14,16181330130000,BaseParcel
16181330140000,205,27050,47001,5999,53000,41.87527716,-87.79553641,803 S GROVE AVE,,1652.0,3333.0,1916.0,Single-Family,1.0,41.87527967291898,-87.79559130872465,arcgis_pin14,16181330140000,BaseParcel
16181330150000,205,27050,32001,5999,38000,41.87518122,-87.79553722,807 S GROVE AVE,,1120.0,3333.0,1913.0,Single-Family,1.0,41.87516285353874,-87.79558723403366,arcgis_pin14,16181330150000,BaseParcel
16181330160000,203,27050,42000,9000,51000,41.87509269,-87.79553796,809 S GROVE AVE 1,,1256.0,5000.0,1903.0,Single-Family,1.0,41.875074644172315,-87.79558415661876,arcgis_pin14,16181330160000,BaseParcel
16181330170000,203,27050,45250,6750,52000,41.87494138,-87.79554432,815 S GROVE AVE,,1668.0,3750.0,1908.0,Single-Family,1.0,41.87494001045748,-87.79557941827261,arcgis_pin14,16181330170000,BaseParcel
16181330180000,205,27050,39250,6750,46000,41.8748452,-87.7955445,817 S GROVE AVE,,1344.0,3750.0,1920.0,Single-Family,1.0,41.87482001237774,-87.79557522981554,arcgis_pin14,16181330180000,BaseParcel
16181330190000,205,27050,48250,6750,55000,41.87474007,-87.79553969,819 S GROVE AVE,,1488.0,3750.0,1916.0,Single-Family,1.0,41.87475142235152,-87.79557283061595,arcgis_pin14,16181330190000,BaseParcel
16181330200000,205,27050,52250,6750,59000,41.87464818,-87.79553485,823 S GROVE AVE,,1936.0,3750.0,1915.0,Single-Family,1.0,41.874621130593255,-87.79556826572417,arcgis_pin14,16181330200000,BaseParcel
16181330210000,203,27050,43000,9000,52000,41.8745389,-87.79553577,825 S GROVE AVE,,1481.0,5000.0,1917.0,Single-Family,1.0,41.87451455908205,-87.79556453592937,arcgis_pin14,16181330210000,BaseParcel
16181330220000,205,27050,37420,5580,43000,41.87440861,-87.79553686,829 S GROVE AVE,,1276.0,3100.0,1908.0,Single-Family,1.0,41.874405045355545,-87.79556071464629,arcgis_pin14,16181330220000,BaseParcel
16181330230000,211,27050,50880,6120,57000,41.87432034,-87.7955376,831 S GROVE AVE,Two,1857.0,3400.0,1908.0,Multi-Family,1.0,41.87433145493577,-87.79555813710357,arcgis_pin14,16181330230000,BaseParcel
16181330240000,205,27050,44700,6300,51000,41.87422362,-87.79552716,835 S GROVE AVE,,1632.0,3500.0,1916.0,Single-Family,1.0,41.87421395419013,-87.79555402691358,arcgis_pin14,16181330240000,BaseParcel
16181330250000,203,27050,31798,9202,41000,41.87476275,-87.79589981,818 CARPENTER AVE,,1092.0,5112.0,1969.0,Single-Family,1.0,41.87474824350401,-87.79588829621308,arcgis_pin14,16181330250000,BaseParcel
16181340010000,205,27050,38594,4406,43000,41.87393709,-87.79588167,842 CARPENTER AVE,,1111.0,2448.0,1919.0,Single-Family,1.0,41.87393517013914,-87.79585990064203,arcgis_pin14,16181340010000,BaseParcel
16181340020000,203,27050,34594,4406,39000,41.87385723,-87.79588234,844 CARPENTER AVE,,1400.0,2448.0,1919.0,Single-Family,1.0,41.8738218238702,-87.7958559395658,arcgis_pin14,16181340020000,BaseParcel
16181340030000,205,27050,27594,4406,32000,41.87376476,-87.79588312,848 CARPENTER AVE,,984.0,2448.0,1919.0,Single-Family,1.0,41.87375048872832,-87.7958534497362,arcgis_pin14,16181340030000,BaseParcel
16181340040000,205,27050,30594,4406,35000,41.87366389,-87.79588396,850 CARPENTER AVE,,1248.0,2448.0,1919.0,Single-Family,1.0,41.87365316128368,-87.79585002854101,arcgis_pin14,16181340040000,BaseParcel
16181340050000,205,27050,30594,4406,35000,41.87357142,-87.79588474,854 CARPENTER AVE,,1027.0,2448.0,1919.0,Single-Family,1.0,41.87354477292703,-87.79584620393481,arcgis_pin14,16181340050000,BaseParcel
16181340060000,205,27050,31594,4406,36000,41.87348736,-87.79588544,856 CARPENTER AVE,,1188.0,2448.0,1920.0,Single-Family,1.0,41.87346932115747,-87.79584356816909,arcgis_pin14,16181340060000,BaseParcel
16181340070000,205,27050,29594,4406,34000,41.8733949,-87.79588621,860 CARPENTER AVE,,912.0,2448.0,1918.0,Single-Family,1.0,41.87336924904617,-87.79584007340853,arcgis_pin14,16181340070000,BaseParcel
16181340080000,205,27050,30594,4406,35000,41.87329403,-87.79588706,862 CARPENTER AVE,,960.0,2448.0,1918.0,Single-Family,1.0,41.87327455641338,-87.79583676095633,arcgis_pin14,16181340080000,BaseParcel
16181340090000,205,27050,28723,4277,33000,41.87320996,-87.79588776,864 CARPENTER AVE,,1050.0,2376.0,1920.0,Single-Family,1.0,41.873188098544674,-87.79583374802084,arcgis_pin14,16181340090000,BaseParcel
16181340100000,241,27050,0,4811,4811,41.87311729,-87.79584352,870 CARPENTER AVE,,,,,,,41.873092407827954,-87.79583035783389,arcgis_pin14,16181340100000,BaseParcel
16181340110000,203,27050,33700,6300,40000,41.87394383,-87.79552706,843 S GROVE AVE,,1282.0,3500.0,1914.0,Single-Family,1.0,41.873938248552506,-87.79554444159012,arcgis_pin14,16181340110000,BaseParcel
16181340120000,203,27050,45700,6300,52000,41.8738386,-87.79549417,847 S GROVE AVE,,1662.0,3500.0,1910.0,Single-Family,1.0,41.8738218238702,-87.79554038308844,arcgis_pin14,16181340120000,BaseParcel
16181340130000,205,27050,66700,6300,73000,41.87376232,-87.79548037,849 S GROVE AVE,,2128.0,3500.0,1910.0,Single-Family,1.0,41.87375048872832,-87.79553789296887,arcgis_pin14,16181340130000,BaseParcel
16181340140000,205,27050,45700,6300,52000,41.87366144,-87.79548122,851 S GROVE AVE,,1558.0,3500.0,1913.0,Single-Family,1.0,41.87365316128368,-87.79553447686827,arcgis_pin14,16181340140000,BaseParcel
16181340150000,205,27050,34700,6300,41000,41.87356535,-87.79548521,855 S GROVE AVE,,1380.0,3500.0,1913.0,Single-Family,1.0,41.87354477292703,-87.79553067747989,arcgis_pin14,16181340150000,BaseParcel
16181340160000,205,27050,53700,6300,60000,41.87346868,-87.79548602,857 S GROVE AVE,,1723.0,3500.0,1918.0,Single-Family,1.0,41.873471923241794,-87.79552812984741,arcgis_pin14,16181340160000,BaseParcel
16181340170000,203,27050,36700,6300,43000,41.87336781,-87.79548687,859 S GROVE AVE,,1604.0,3500.0,1912.0,Single-Family,1.0,41.87336924904617,-87.79552453620707,arcgis_pin14,16181340170000,BaseParcel
16181340180000,203,27050,37700,6300,44000,41.87327114,-87.79548768,863 S GROVE AVE,,1481.0,3500.0,1914.0,Single-Family,1.0,41.87327455641338,-87.79552121062832,arcgis_pin14,16181340180000,BaseParcel
16181340190000,203,27050,33700,6300,40000,41.87317447,-87.79548849,865 S GROVE AVE,,1320.0,3500.0,1915.0,Single-Family,1.0,41.873188098544674,-87.79551820891842,arcgis_pin14,16181340190000,BaseParcel
16181340220000,211,27050,40900,6100,47000,41.873082,-87.79548926,830 HARRISON ST,Two,2464.0,3389.0,1965.0,Multi-Family,1.0,41.87308119226018,-87.79551444401031,arcgis_pin14,16181340220000,BaseParcel
16181340230000,EX,27050,0,0,0,,,870 S GROVE AVE,,,,,,,41.87298517700374,-87.79551108306309,arcgis_pin14,16181340230000,BaseParcel
16181350010000,206,27050,60260,7740,68000,41.87411315,-87.79500394,800 S GROVE AVE,,2834.0,4300.0,1906.0,Single-Family,1.0,41.87411254962143,-87.79499668973898,arcgis_pin14,16181350010000,BaseParcel
16181350020000,205,27050,34490,3510,38000,41.87412295,-87.79476039,813 VAN BUREN ST,,1326.0,1950.0,1910.0,Single-Family,1.0,41.87411655099466,-87.7947672446283,arcgis_pin14,16181350020000,BaseParcel
16181350030000,205,27050,39750,11250,51000,41.87399964,-87.79499927,804 S GROVE AVE,,1389.0,6250.0,1912.0,Single-Family,1.0,41.87397665288562,-87.7949203555444,arcgis_pin14,16181350030000,BaseParcel
16181350040000,206,27050,69278,11250,80528,41.87385489,-87.79499411,808 S GROVE AVE,,2479.0,6250.0,1908.0,Single-Family,1.0,41.87383949980845,-87.79491555867611,arcgis_pin14,16181350040000,BaseParcel
16181350050000,206,27050,64750,11250,76000,41.87372449,-87.79497269,812 S GROVE AVE,,2487.0,6250.0,1905.0,Single-Family,1.0,41.87370234718091,-87.79491076245122,arcgis_pin14,16181350050000,BaseParcel
16181350060000,205,27050,41750,11250,53000,41.8735877,-87.79499146,816 S GROVE AVE,,1350.0,6250.0,1905.0,Single-Family,1.0,41.873565166640404,-87.79490596532898,arcgis_pin14,16181350060000,BaseParcel
16181350070000,203,27050,30750,11250,42000,41.87345605,-87.7949725,820 S GROVE AVE,,1020.0,6250.0,1908.0,Single-Family,1.0,41.87342798609376,-87.7949011681826,arcgis_pin14,16181350070000,BaseParcel
16181350080000,204,27050,50501,7499,58000,41.87331486,-87.79495117,824 S GROVE AVE,,1997.0,4166.0,1912.0,Single-Family,1.0,41.87331369695492,-87.79489717036367,arcgis_pin14,16181350080000,BaseParcel
16181350090000,205,27050,31501,7499,39000,41.87322185,-87.79495514,826 S GROVE AVE,,955.0,4166.0,1912.0,Single-Family,1.0,41.87322227041277,-87.79489397205474,arcgis_pin14,16181350090000,BaseParcel
16181350100000,203,27050,25501,7499,33000,41.87313768,-87.79493333,830 S GROVE AVE,,1000.0,4166.0,1914.0,Single-Family,1.0,41.8731308164125,-87.79489077431157,arcgis_pin14,16181350100000,BaseParcel
16181350110000,318,27050,97022,40696,137718,41.87298611,-87.79472389,812 HARRISON ST,,,,,,,41.87303747536068,-87.79488750437652,arcgis_pin14,16181350110000,BaseParcel
16181350140000,517,27050,101750,50000,151750,41.87385157,-87.79440659,809 S OAK PARK AVE,,,,,,,41.873848382758595,-87.79440469086565,arcgis_pin14,16181350140000,BaseParcel
16181350150000,212,27050,109750,11250,121000,41.87370155,-87.7942315,813 S OAK PARK AVE,Six,7800.0,6250.0,1924.0,Multi-Family,1.0,41.87371122966332,-87.79439991268657,arcgis_pin14,16181350150000,BaseParcel
16181350160000,318,27050,194301,40099,234400,41.87362061,-87.79423286,823 S OAK PARK AVE,,,,,,,41.87344089374686,-87.79439046080577,arcgis_pin14,16181350160000,BaseParcel
16181350170000,592,27050,175000,50000,225000,41.87329944,-87.79432207,825 S OAK PARK AVE,,,,,,,41.87329971589441,-87.79438552467751,arcgis_pin14,16181350170000,BaseParcel
16181350180000,592,27050,73500,47000,120500,41.87321486,-87.794207,831 S OAK PARK AVE,,,,,,,41.87316668003429,-87.79438087983019,arcgis_pin14,16181350180000,BaseParcel
16181350190000,318,27050,221913,26787,248700,41.87295471,-87.79432729,841 S OAK PARK AVE,,,,,,,41.87302138495875,-87.79437583222257,arcgis_pin14,16181350190000,BaseParcel
16181350200000,EX,27050,0,0,0,,,880 S GROVE AVE,,,,,,,41.87290710308875,-87.79462711798422,arcgis_pin14,16181350200000,BaseParcel
16181350210000,318,27050,330900,40000,370900,41.87415364,-87.79421453,801 VAN BUREN ST,,,,,,,41.87398956027917,-87.7944096075982,arcgis_pin14,16181350210000,BaseParcel
16181360010000,597,27050,261472,353120,614592,41.87276954,-87.80397133,1140 GARFIELD ST,,,,,,,41.87260553695805,-87.80398606135583,arcgis_pin14,16181360010000,BaseParcel
16181370010000,597,27050,122108,65032,187140,,,1140 GARFIELD ST,,,,,,,41.872860295322496,-87.80339183128879,arcgis_pin14,16181370010000,BaseParcel
16181370020000,RR,27050,0,0,0,,,1120 GARFIELD ST,,,,,,,41.872896404655954,-87.8029186754222,arcgis_pin14,16181370020000,BaseParcel
16181370076001,RR,27050,0,0,0,,,1116 GARFIELD ST,,,,,,,41.872611506808454,-87.80273469025909,arcgis_pin10,16181370070000,Leasehold
16181370076002,190,27050,391,7210,7601,,,7251 GARFIELD ST,,,,,,,41.872611506808454,-87.80273469025909,arcgis_pin10,16181370070000,Leasehold
16181370090000,590,27050,125310,96208,221518,,,1140 GARFIELD ST,,,,,,,41.87259931404678,-87.80345180205336,arcgis_pin14,16181370090000,BaseParcel
16181380020000,100,27050,0,15059,15059,,,980 GARFIELD ST,,,,,,,41.87253227432966,-87.79934977211335,arcgis_pin14,16181380020000,BaseParcel
16181380030000,100,27050,0,501,501,,,890 GARFIELD ST,,,,,,,41.872547505626045,-87.79886731552133,arcgis_pin14,16181380030000,BaseParcel
16181380040000,100,27050,0,52240,52240,,,1020 GARFIELD ST,,,,,,,41.87255057614473,-87.80009438472484,arcgis_pin14,16181380040000,BaseParcel
16181380050000,EX,27050,0,0,0,,,1022 GARFIELD ST,,,,,,,41.87257423519483,-87.8011906940535,arcgis_pin14,16181380050000,BaseParcel
16181390010000,EX,27050,0,0,0,,,847 S MAPLE AVE,,,,,,,41.87362616974856,-87.80408257249447,arcgis_pin14,16181390010000,BaseParcel
16181390020000,EX,27050,0,0,0,,,855 WISCOSNIN AVE,,,,,,,41.8735442673004,-87.80286389507133,arcgis_pin14,16181390020000,BaseParcel
16181390030000,EX,27050,0,0,0,,,857 WENONAH AVE,,,,,,,41.87338007846142,-87.8014694317593,arcgis_pin14,16181390030000,BaseParcel
16181390040000,EX,27050,0,0,0,,,859 CLINTON AVE,,,,,,,41.87327822430072,-87.80025285064914,arcgis_pin14,16181390040000,BaseParcel
16182000010000,517,27050,66456,26544,93000,41.87943938,-87.79411754,508 S OAK PARK AVE,,,,,,,41.87942800338662,-87.79407776057367,arcgis_pin14,16182000010000,BaseParcel
16182000020000,593,27050,85516,95984,181500,41.87943068,-87.79380119,741 MADISON ST,,,,,,,41.8794319959008,-87.7938528136187,arcgis_pin14,16182000020000,BaseParcel
16182000030000,517,27050,214025,96000,310025,41.87943325,-87.79355894,733 MADISON ST,,,,,,,41.87943821603349,-87.79350038979138,arcgis_pin14,16182000030000,BaseParcel
16182000040000,590,27050,726,24000,24726,,,729 MADISON ST,,,,,,,41.879442120389726,-87.79328014440401,arcgis_pin14,16182000040000,BaseParcel
16182000050000,397,27050,301532,23469,325001,41.87959157,-87.79316211,725 MADISON ST,,,,,,,41.87944479643942,-87.79312840155333,arcgis_pin14,16182000050000,BaseParcel
16182000060000,211,27050,54660,11340,66000,41.87917021,-87.79390386,512 S OAK PARK AVE,Two,2816.0,6300.0,1923.0,Multi-Family,1.0,41.879147376735155,-87.79388517113497,arcgis_pin14,16182000060000,BaseParcel
16182000080000,211,27050,46660,11340,58000,41.87887724,-87.79395385,520 S OAK PARK AVE,Two,2156.0,6300.0,1898.0,Multi-Family,1.0,41.878842835389264,-87.79387465191985,arcgis_pin14,16182000080000,BaseParcel
16182000110000,203,27050,28047,5953,34000,41.87864114,-87.79396543,528 S OAK PARK AVE,,1143.0,3307.0,1904.0,Single-Family,1.0,41.87863134596623,-87.79386731577726,arcgis_pin14,16182000110000,BaseParcel
16182000120000,205,27050,46779,8221,55000,41.87856362,-87.79396608,530 S OAK PARK AVE,,1556.0,4567.0,1908.0,Single-Family,1.0,41.87856275596567,-87.79386493412349,arcgis_pin14,16182000120000,BaseParcel
16182000130000,203,27050,31495,8505,40000,41.87845277,-87.79392774,536 S OAK PARK AVE,,1175.0,4725.0,1911.0,Single-Family,1.0,41.8784272773285,-87.79386025637848,arcgis_pin14,16182000130000,BaseParcel
16182000140000,205,27050,54660,11340,66000,41.87834206,-87.79391878,538 S OAK PARK AVE,,2036.0,6300.0,1914.0,Single-Family,1.0,41.878324406308025,-87.79385673098412,arcgis_pin14,16182000140000,BaseParcel
16182000150000,205,27050,34330,5670,40000,41.87823142,-87.79392451,540 S OAK PARK AVE,,1292.0,3150.0,1914.0,Single-Family,1.0,41.87822153466217,-87.79385315386114,arcgis_pin14,16182000150000,BaseParcel
16182000160000,205,27050,41037,5963,47000,41.8781612,-87.79390052,542 S OAK PARK AVE,,1578.0,3313.0,1914.0,Single-Family,1.0,41.87815116052263,-87.7938507178184,arcgis_pin14,16182000160000,BaseParcel
16182000170000,205,27050,48196,6804,55000,41.87806896,-87.79390129,544 S OAK PARK AVE,,1901.0,3780.0,1916.0,Single-Family,1.0,41.87807485826855,-87.79384806886705,arcgis_pin14,16182000170000,BaseParcel
16182000180000,211,27050,44625,7375,52000,41.87919534,-87.79333842,515 S EUCLID AVE,Two,2118.0,4097.0,1917.0,Multi-Family,1.0,41.87919089785393,-87.79336480675701,arcgis_pin14,16182000180000,BaseParcel
16182000190000,211,27050,45629,7371,53000,41.87910304,-87.79332451,517 S EUCLID AVE,Two,2162.0,4095.0,1913.0,Multi-Family,1.0,41.87907156783146,-87.79336073611562,arcgis_pin14,16182000190000,BaseParcel
16182000200000,202,27050,25062,7938,33000,41.87900698,-87.79330044,519 S EUCLID AVE,,940.0,4410.0,1913.0,Single-Family,1.0,41.87898925397934,-87.79335793986255,arcgis_pin14,16182000200000,BaseParcel
16182000210000,203,27050,40442,7558,48000,41.87890733,-87.79330127,521 S EUCLID AVE,,1463.0,4199.0,1916.0,Single-Family,1.0,41.87891659306198,-87.79335547531076,arcgis_pin14,16182000210000,BaseParcel
16182000220000,203,27050,48585,7558,56143,41.87881507,-87.79329725,525 S EUCLID AVE,,1605.0,4199.0,1911.0,Single-Family,1.0,41.87881366684286,-87.79335197169556,arcgis_pin14,16182000220000,BaseParcel
16182000230000,205,27050,54442,7558,62000,41.87873395,-87.79329794,527 S EUCLID AVE,,1810.0,4199.0,1904.0,Single-Family,1.0,41.878710851081955,-87.79334848848316,arcgis_pin14,16182000230000,BaseParcel
16182000240000,206,27050,71495,8505,80000,41.87863802,-87.79330354,529 S EUCLID AVE,,2572.0,4725.0,1919.0,Single-Family,1.0,41.87864223333486,-87.79334614371996,arcgis_pin14,16182000240000,BaseParcel
16182000250000,204,27050,48495,8505,57000,41.87853466,-87.79327983,533 S EUCLID AVE,,2077.0,4725.0,1923.0,Single-Family,1.0,41.87850915304419,-87.79334160136467,arcgis_pin14,16182000250000,BaseParcel
16182000260000,205,27050,53660,11340,65000,41.87843128,-87.7932756,535 S EUCLID AVE,,1846.0,6300.0,1897.0,Single-Family,1.0,41.878402182528035,-87.79333796000071,arcgis_pin14,16182000260000,BaseParcel
16182000290000,205,27050,48037,5963,54000,41.87816193,-87.79326798,543 S EUCLID AVE,,1644.0,3313.0,1923.0,Single-Family,1.0,41.878161253451005,-87.79332977632123,arcgis_pin14,16182000290000,BaseParcel
16182000300000,205,27050,51196,6804,58000,41.87809553,-87.79326854,545 S EUCLID AVE,,1888.0,3780.0,1924.0,Single-Family,1.0,41.878084951086755,-87.7933271721022,arcgis_pin14,16182000300000,BaseParcel
16182000310000,206,27050,58660,11340,70000,41.87874809,-87.79396453,524 S OAK PARK AVE,,2435.0,6300.0,1908.0,Single-Family,1.0,41.87873589145322,-87.79387093532074,arcgis_pin14,16182000310000,BaseParcel
16182000321001,299,27050,25870,2660,28530,,,516 S OAK PARK AVE 1N,,,,,,,41.8790101964621,-87.79388041259664,arcgis_pin10,16182000320000,CondominiumParcel
16182000321002,299,27050,32134,3304,35438,,,518 S OAK PARK AVE 1S,,,,,,,41.8790101964621,-87.79388041259664,arcgis_pin10,16182000320000,CondominiumParcel
16182000321003,299,27050,26143,2688,28831,,,516 S OAK PARK AVE 2N,,,,,,,41.8790101964621,-87.79388041259664,arcgis_pin10,16182000320000,CondominiumParcel
16182000321004,299,27050,26143,2688,28831,,,518 S OAK PARK AVE 2S,,,,,,,41.8790101964621,-87.79388041259664,arcgis_pin10,16182000320000,CondominiumParcel
16182000330000,205,27050,56660,11340,68000,41.87829848,-87.79327672,539 S EUCLID AVE,,1836.0,6300.0,1913.0,Single-Family,1.0,41.878234821092036,-87.79333228864425,arcgis_pin14,16182000330000,BaseParcel
16182010100000,206,27050,70000,9000,79000,41.87919259,-87.79271928,512 S EUCLID AVE,,2628.0,5000.0,1925.0,Single-Family,1.0,41.87918275522689,-87.79266081345895,arcgis_pin14,16182010100000,BaseParcel
16182010110000,203,27050,36000,9000,45000,41.87907449,-87.79271518,516 S EUCLID AVE,,1425.0,5000.0,1912.0,Single-Family,1.0,41.87907302246656,-87.79265705524324,arcgis_pin14,16182010110000,BaseParcel
16182010120000,205,27050,51000,9000,60000,41.87895279,-87.79271141,518 S EUCLID AVE,,1848.0,5000.0,1910.0,Single-Family,1.0,41.87896328942132,-87.79265329964437,arcgis_pin14,16182010120000,BaseParcel
16182010130000,205,27050,53000,9000,62000,41.87886796,-87.79271213,520 S EUCLID AVE,,1974.0,5000.0,1920.0,Single-Family,1.0,41.878853556379624,-87.7926495611581,arcgis_pin14,16182010130000,BaseParcel
16182010140000,205,27050,49928,9072,59000,41.8787462,-87.79271795,524 S EUCLID AVE,,1678.0,5040.0,1914.0,Single-Family,1.0,41.878743851066595,-87.79264580318056,arcgis_pin14,16182010140000,BaseParcel
16182010150000,205,27050,45928,9072,55000,41.87864653,-87.79271399,528 S EUCLID AVE,,1731.0,5040.0,1914.0,Single-Family,1.0,41.878634118470785,-87.79264204717336,arcgis_pin14,16182010150000,BaseParcel
16182010160000,205,27050,42928,9072,52000,41.87852841,-87.79270509,532 S EUCLID AVE,,1440.0,5040.0,1908.0,Single-Family,1.0,41.87852435796042,-87.79263830864996,arcgis_pin14,16182010160000,BaseParcel
16182010170000,205,27050,46928,9072,56000,41.87842516,-87.79270597,536 S EUCLID AVE,,1632.0,5040.0,1910.0,Single-Family,1.0,41.87841462473425,-87.79263455097689,arcgis_pin14,16182010170000,BaseParcel
16182010180000,203,27050,41928,9072,51000,41.87831442,-87.79269191,538 S EUCLID AVE,,1403.0,5040.0,1911.0,Single-Family,1.0,41.878304919588565,-87.79263079581426,arcgis_pin14,16182010180000,BaseParcel
16182010190000,205,27050,50928,9072,60000,41.87820373,-87.79268805,540 S EUCLID AVE,,1728.0,5040.0,1911.0,Single-Family,1.0,41.87819518653117,-87.79262705680368,arcgis_pin14,16182010190000,BaseParcel
16182010200000,205,27050,47897,7103,55000,41.87808568,-87.79269384,544 S EUCLID AVE,,1563.0,3946.0,1914.0,Single-Family,1.0,41.87809810657174,-87.79262374013564,arcgis_pin14,16182010200000,BaseParcel
16182010210000,205,27050,46000,9000,55000,41.87920837,-87.79204794,515 WESLEY AVE,,1842.0,5000.0,1923.0,Single-Family,1.0,41.879191896889445,-87.79214292093444,arcgis_pin14,16182010210000,BaseParcel
16182010220000,202,27050,27000,9000,36000,41.87908288,-87.79204899,517 WESLEY AVE,,987.0,5000.0,1918.0,Single-Family,1.0,41.87908216349426,-87.79213907607951,arcgis_pin14,16182010220000,BaseParcel
16182010230000,205,27050,49000,9000,58000,41.87897595,-87.79205499,521 WESLEY AVE,,1737.0,5000.0,1914.0,Single-Family,1.0,41.87897242975062,-87.79213522580078,arcgis_pin14,16182010230000,BaseParcel
16182010240000,206,27050,72000,9000,81000,41.87886153,-87.79204607,523 WESLEY AVE,,3037.0,5000.0,1914.0,Single-Family,1.0,41.878862724081785,-87.79213137821782,arcgis_pin14,16182010240000,BaseParcel
16182010250000,206,27050,76000,9000,85000,41.87876193,-87.7920568,527 WESLEY AVE,,2905.0,5000.0,1919.0,Single-Family,1.0,41.878752990506925,-87.79212751228157,arcgis_pin14,16182010250000,BaseParcel
16182010260000,205,27050,43000,9000,52000,41.87865486,-87.79203312,529 WESLEY AVE,,1536.0,5000.0,1920.0,Single-Family,1.0,41.87864328438378,-87.79212366526102,arcgis_pin14,16182010260000,BaseParcel
16182010270000,206,27050,64928,9072,74000,41.87854048,-87.79203409,533 WESLEY AVE,,2315.0,5040.0,1910.0,Single-Family,1.0,41.8785335237954,-87.79211983416215,arcgis_pin14,16182010270000,BaseParcel
16182010280000,206,27050,65928,9072,75000,41.87842989,-87.79204971,537 WESLEY AVE,,2318.0,5040.0,1919.0,Single-Family,1.0,41.878423790661415,-87.7921159696226,arcgis_pin14,16182010280000,BaseParcel
16182010290000,203,27050,30928,9072,40000,41.87832295,-87.79205541,541 WESLEY AVE,,1142.0,5040.0,1916.0,Single-Family,1.0,41.87831405690205,-87.79211210180037,arcgis_pin14,16182010290000,BaseParcel
16182010300000,205,27050,49928,9072,59000,41.87820844,-87.792027,543 WESLEY AVE,,1929.0,5040.0,1914.0,Single-Family,1.0,41.878204350949105,-87.79210827409965,arcgis_pin14,16182010300000,BaseParcel
16182010310000,205,27050,45897,7103,53000,41.8781125,-87.7920278,545 WESLEY AVE,,1621.0,3946.0,1917.0,Single-Family,1.0,41.87810718870503,-87.79210486960898,arcgis_pin14,16182010310000,BaseParcel
16182010320000,397,27050,2713784,119616,2833400,41.87951783,-87.79255717,711 MADISON ST,,,,,,,41.87945641247166,-87.79247180121331,arcgis_pin14,16182010320000,BaseParcel
16182020010000,318,27050,145002,19798,164800,41.87951821,-87.79161289,649 MADISON ST,,,,,,,41.8794720566348,-87.79158980526444,arcgis_pin14,16182020010000,BaseParcel
16182020020000,202,27050,20600,5400,26000,41.87940682,-87.79146338,643 MADISON ST,,967.0,3000.0,1921.0,Single-Family,1.0,41.87947446621375,-87.79145481861391,arcgis_pin14,16182020020000,BaseParcel
16182020030000,212,27050,46600,5400,52000,41.8795557,-87.79136153,641 MADISON ST,Two,2885.0,3000.0,1913.0,Multi-Family,1.0,41.8794759992517,-87.79136671213764,arcgis_pin14,16182020030000,BaseParcel
16182020040000,522,27050,85000,72000,157000,41.87951445,-87.79118058,639 MADISON ST,,,,,,,41.879479118616445,-87.79119050108096,arcgis_pin14,16182020040000,BaseParcel
16182020050000,212,27050,52600,5400,58000,41.87962809,-87.79101636,633 MADISON ST,Two,5022.0,3000.0,1923.0,Multi-Family,1.0,41.87948221129912,-87.79101428877584,arcgis_pin14,16182020050000,BaseParcel
16182020060000,597,27050,3200,24000,27200,41.87960257,-87.79090961,631 MADISON ST,,,,,,,41.87948377100817,-87.79092618294644,arcgis_pin14,16182020060000,BaseParcel
16182020070000,590,27050,25,25000,25025,,,629 MADISON ST,,,,,,,41.879485376721256,-87.79083620365049,arcgis_pin14,16182020070000,BaseParcel
16182020080000,501,27050,25,25000,25025,,,627 MADISON ST,,,,,,,41.87948702548128,-87.79074358060493,arcgis_pin14,16182020080000,BaseParcel
16182020090000,205,27050,46330,5670,52000,41.8792268,-87.79150875,512 WESLEY AVE,,1755.0,3150.0,1908.0,Single-Family,1.0,41.879224918721235,-87.7914406063418,arcgis_pin14,16182020090000,BaseParcel
16182020100000,205,27050,34196,6804,41000,41.87916402,-87.7914895,514 WESLEY AVE,,1380.0,3780.0,1913.0,Single-Family,1.0,41.87915635597798,-87.79143819295068,arcgis_pin14,16182020100000,BaseParcel
16182020110000,203,27050,30969,7031,38000,41.87905703,-87.7914853,516 WESLEY AVE,,1210.0,3906.0,1915.0,Single-Family,1.0,41.87908098659086,-87.79143554488995,arcgis_pin14,16182020110000,BaseParcel
16182020120000,203,27050,33742,7258,41000,41.87897952,-87.79148596,520 WESLEY AVE,,1256.0,4032.0,1916.0,Single-Family,1.0,41.87896027419685,-87.79143131313714,arcgis_pin14,16182020120000,BaseParcel
16182020130000,204,27050,45742,7258,53000,41.87888368,-87.79148677,522 WESLEY AVE,,1908.0,4032.0,1919.0,Single-Family,1.0,41.87888205013668,-87.79142855774728,arcgis_pin14,16182020130000,BaseParcel
