pin,class,nbhd,mailed_tot,lat,lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,pin_num_cards
16173150190000,204,27100,40000,41.87016434,-87.77466173,"808 S AUSTIN BLVD",None,1897,6016,1934,Single-Family,1
16173150200000,211,27100,40000,41.87003956,-87.77454713,"810 S AUSTIN BLVD",Two,2406,3570,1911,Multi-Family,1
16173160080000,205,27100,39000,41.86753669,-87.78382689,"1138 S RIDGELAND AVE",None,1273,4725,1903,Single-Family,1
16173160090000,205,27100,39000,41.86744446,-87.78377551,"1142 S RIDGELAND AVE",None,1260,4725,1903,Single-Family,1
16173160100000,205,27100,31000,41.86734566,-87.78375371,"1146 S RIDGELAND AVE",None,1260,3150,1921,Single-Family,1
16173160110000,201,27100,6734,,,"1148 S RIDGELAND AVE",,,,,,
16173160190000,205,27100,45000,41.86735627,-87.78306358,"1145 S CUYLER AVE",None,1690,3150,1925,Single-Family,1
16173160200000,205,27100,37000,41.86728575,-87.78306041,"1147 S CUYLER AVE",None,1460,3150,1924,Single-Family,1
16173160210000,205,27100,39000,41.86766168,-87.78383572,"1134 S RIDGELAND AVE",None,1444,4725,1925,Single-Family,1
16173160230000,EX,27100,0,,,"1101 S CUYLER AVE",,,,,,
16173160250000,EX,27100,0,41.86803733,-87.78331343,"1135 S CUYLER AVE",,,,,,
16173170010000,203,27100,37000,41.86887909,-87.7825911,"1100 S CUYLER AVE",None,1778,3150,1946,Single-Family,1
16173170020000,241,27100,2835,,,"1102 S CUYLER AVE",,,,,,
16173170030000,206,27100,74000,41.8687691,-87.78258828,"1104 S CUYLER AVE",None,2206,4725,1910,Single-Family,1
16173170040000,203,27100,36000,41.86867323,-87.7825891,"1108 S CUYLER AVE",None,1286,4725,1905,Single-Family,1
16173170050000,202,27100,32000,41.86854918,-87.78259394,"1110 S CUYLER AVE",None,947,4725,1908,Single-Family,1
16173170060000,205,27100,41000,41.86846459,-87.78259466,"1112 S CUYLER AVE",None,1474,3150,1905,Single-Family,1
16173170070000,203,27100,32093,41.86838346,-87.78259678,"1114 S CUYLER AVE",None,1264,3150,1903,Single-Family,1
16173170080000,203,27100,14159,,,"1114 S CUYLER AVE",None,1264,1575,1903,Single-Family,1
16173170090000,203,27100,36000,41.86828969,-87.78258107,"1118 S CUYLER AVE",None,1329,4725,1920,Single-Family,1
16173170110000,205,27100,39000,41.86804435,-87.78257562,"1124 S CUYLER AVE",None,1600,4669,1910,Single-Family,1
16173170120000,241,27100,2835,,,"1126 S CUYLER AVE",,,,,,
16173170130000,205,27100,34000,41.86793718,-87.78257277,"1128 S CUYLER AVE",None,1200,3150,1910,Single-Family,1
16173170140000,205,27100,39000,41.8678357,-87.78258119,"1130 S CUYLER AVE",None,1200,4725,1912,Single-Family,1
16173170150000,205,27100,38000,41.86774544,-87.78257441,"1134 S CUYLER AVE",None,1540,4725,1910,Single-Family,1
16173170160000,205,27100,39000,41.86764667,-87.78256016,"1136 S CUYLER AVE",None,1200,4725,1913,Single-Family,1
16173170170000,203,27100,36000,41.86752814,-87.78253852,"1140 S CUYLER AVE",None,1333,4725,1911,Single-Family,1
16173170180000,203,27100,34000,41.86743498,-87.78251667,"1142 S CUYLER AVE",None,1133,4725,1921,Single-Family,1
16173170190000,203,27100,36000,41.86731657,-87.78252146,"1146 S CUYLER AVE",None,1400,4725,1922,Single-Family,1
16173170200000,203,27100,60760,41.86887607,-87.78192359,"1101 S HIGHLAND AVE",None,1964,6300,1900,Single-Family,2
16173170210000,203,27100,37000,41.86873507,-87.78192103,"1105 S HIGHLAND AVE",None,1210,4725,1913,Single-Family,1
16173170220000,205,27100,55000,41.86862778,-87.78189175,"1109 S HIGHLAND AVE",None,2010,4725,1913,Single-Family,1
16173170230000,211,27100,38000,41.868546,-87.78189245,"1111 S HIGHLAND AVE",Two,1496,3780,1907,Multi-Family,1
16173170240000,203,27100,34000,41.86845586,-87.7819121,"1115 S HIGHLAND AVE",None,1104,3906,1920,Single-Family,1
16173170250000,203,27100,36000,41.86836554,-87.781894,"1117 S HIGHLAND AVE",None,1330,4032,1920,Single-Family,1
16173170260000,202,27100,36000,41.86827802,-87.7818721,"1119 S HIGHLAND AVE",None,864,4032,1920,Single-Family,1
16173170270000,203,27100,39000,41.86818772,-87.78185778,"1121 S HIGHLAND AVE",None,1542,4611,1908,Single-Family,1
16173170280000,205,27100,21525,,,"1123 S HIGHLAND AVE",None,1565,1638,1923,Single-Family,1
16173170290000,205,27100,21320,41.86809181,-87.78185105,"1123 S HIGHLAND AVE",None,1296,1524,1923,Single-Family,1
16173170300000,205,27100,38000,41.86802978,-87.78185158,"1125 S HIGHLAND AVE",None,1474,3150,1923,Single-Family,1
16173170310000,203,27100,37000,41.86793679,-87.78186371,"1127 S HIGHLAND AVE",None,1185,4725,1923,Single-Family,1
16173170320000,202,27100,28000,41.86783822,-87.78189098,"1131 S HIGHLAND AVE",None,832,4725,1913,Single-Family,1
16173170330000,203,27100,40000,41.86774792,-87.78187665,"1135 S HIGHLAND AVE",None,1230,4725,1913,Single-Family,1
16173170340000,211,27100,37000,41.86765487,-87.78187745,"1137 S HIGHLAND AVE",Two,1870,3150,1909,Multi-Family,1
16173170350000,203,27100,28000,41.86758725,-87.78188936,"1139 S HIGHLAND AVE 1",None,1007,3150,1961,Single-Family,1
16173170360000,203,27100,48000,41.86751114,-87.78189379,"1141 S HIGHLAND AVE",None,1636,3150,1930,Single-Family,1
16173170370000,204,27100,43000,41.86742909,-87.78183787,"1143 S HIGHLAND AVE",None,1933,4725,1911,Single-Family,1
16173170380000,203,27100,37000,41.86731643,-87.78186526,"1147 S HIGHLAND AVE",None,1486,4725,1920,Single-Family,1
16173170390000,203,27100,37000,41.86818809,-87.78256306,"1120 S CUYLER AVE",None,1071,3150,1910,Single-Family,1
16173170400000,202,27100,36000,41.86811879,-87.78257817,"1122 S CUYLER AVE",None,962,3094,1962,Single-Family,1
16173180010000,205,27100,52000,41.8688822,-87.7813465,"1100 S HIGHLAND AVE",None,1916,4057,1914,Single-Family,1
16173180020000,202,27100,27000,41.86879197,-87.78134728,"1104 S HIGHLAND AVE",None,836,4032,1912,Single-Family,1
16173180030000,203,27100,32000,41.86871866,-87.78134791,"1106 S HIGHLAND AVE",None,1066,4032,1912,Single-Family,1
16173180040000,203,27100,38000,41.86861997,-87.78134876,"1108 S HIGHLAND AVE",None,1337,4032,1913,Single-Family,1
16173180050000,205,27100,54000,41.86852686,-87.78133823,"1110 S HIGHLAND AVE",None,2031,4032,1911,Single-Family,1
16173180060000,203,27100,39000,41.86844227,-87.78133896,"1114 S HIGHLAND AVE",None,1490,4032,1922,Single-Family,1
16173180070000,202,27100,29000,41.86837185,-87.78135467,"1116 S HIGHLAND AVE",None,968,4032,1916,Single-Family,1
16173180080000,202,27100,29000,41.8682865,-87.78119684,"1118 S HIGHLAND AVE",None,994,3780,1903,Single-Family,1
16173180090000,203,27100,44000,41.86818562,-87.78132984,"1122 S HIGHLAND AVE",None,1632,3780,1925,Single-Family,1
16173180100000,203,27100,36000,41.86810103,-87.78133057,"1124 S HIGHLAND AVE",None,1552,3780,1915,Single-Family,1
16173180110000,203,27100,45000,41.86802206,-87.78132747,"1126 S HIGHLAND AVE",None,1763,3780,1916,Single-Family,1
16173180120000,203,27100,34000,41.86792901,-87.78132827,"1128 S HIGHLAND AVE",None,1582,3780,1924,Single-Family,1
16173180130000,202,27100,28000,41.86786416,-87.78132883,"1130 S HIGHLAND AVE",None,950,3150,1958,Single-Family,1
16173180140000,205,27100,50400,41.86779377,-87.78135209,"1132 S HIGHLAND AVE",None,1725,3150,1903,Single-Family,1
16173180150000,201,27100,5797,,,"1134 S HIGHLAND AVE",,,,,,
16173180160000,203,27100,43000,41.86765266,-87.78132688,"1136 S HIGHLAND AVE",None,1291,4725,1924,Single-Family,1
16173180170000,211,27100,44000,41.8675455,-87.78132402,"1140 S HIGHLAND AVE",Two,1783,4725,1905,Multi-Family,1
16173180180000,205,27100,43000,41.86745812,-87.78133232,"1142 S HIGHLAND AVE",None,1892,3780,1908,Single-Family,1
16173180190000,203,27100,46000,41.86735654,-87.7813181,"1146 S HIGHLAND AVE",None,1654,5670,1921,Single-Family,1
16173180200000,206,27100,70000,41.86890145,-87.78065923,"1101 S HARVEY AVE",None,2641,3058,1924,Single-Family,1
16173180210000,241,27100,5670,,,"1103 S HARVEY AVE",,,,,,
16173180230000,205,27100,37000,41.86862781,-87.78063516,"1109 S HARVEY AVE",None,1382,3150,1924,Single-Family,1
16173180240000,205,27100,32000,41.86856014,-87.78063574,"1111 S HARVEY AVE",None,1330,3150,1920,Single-Family,1
16173180250000,205,27100,36000,41.86849529,-87.7806363,"1113 S HARVEY AVE",None,1193,3150,1923,Single-Family,1
16173180260000,205,27100,37000,41.86842199,-87.7806407,"1115 S HARVEY AVE",None,1231,3150,1927,Single-Family,1
16173180270000,207,27100,37000,41.86835425,-87.78062618,"1117 S HARVEY AVE",None,1273,3150,1970,Single-Family,1
16173180280000,205,27100,54000,41.86828934,-87.78061542,"1119 S HARVEY AVE",None,1638,3150,1898,Single-Family,1
16173180290000,205,27100,34000,41.86822158,-87.78059712,"1121 S HARVEY AVE",None,1260,3150,1908,Single-Family,1
16173180300000,202,27100,27000,41.86814088,-87.78082056,"1123 S HARVEY AVE",None,748,3150,1908,Single-Family,1
16173180310000,205,27100,37000,41.86807233,-87.78063994,"1125 S HARVEY AVE",None,1282,3150,1929,Single-Family,1
16173180320000,205,27100,65000,41.86801312,-87.78064045,"1127 S HARVEY AVE",None,1852,3150,1923,Single-Family,1
16173180330000,204,27100,53000,41.86793413,-87.78063358,"1129 S HARVEY AVE",None,2387,6300,1913,Single-Family,2
16173180370000,205,27100,43000,41.86755334,-87.78061043,"1139 S HARVEY AVE",None,1390,6300,1921,Single-Family,1
16173180380000,211,27100,39000,41.86745469,-87.78061883,"1141 S HARVEY AVE 2",Two,1936,3780,1898,Multi-Family,1
16173180390000,241,27100,4536,,,"1143 S HARVEY AVE",,,,,,
16173180400000,203,27100,37000,41.86734465,-87.78060468,"1145 S HARVEY AVE",None,1263,3150,1915,Single-Family,1
16173180410000,205,27100,51000,41.86876043,-87.78065289,"1105 S HARVEY AVE",None,2052,3150,1962,Single-Family,1
16173180420000,203,27100,31000,41.86869558,-87.78065345,"1107 S HARVEY AVE",None,1026,3150,1960,Single-Family,1
16173180430000,278,27100,87000,41.86778697,-87.78067652,"1133 S HARVEY AVE",None,2998,4734,2007,Single-Family,1
16173180440000,278,27100,86000,41.86768209,-87.78066149,"1137 S HARVEY AVE",None,2856,4734,2007,Single-Family,1
16173190010000,203,27100,43000,41.86888149,-87.78015787,"1100 S HARVEY AVE",None,1380,4412,1918,Single-Family,1
16173190020000,202,27100,34000,41.86879401,-87.78014352,"1104 S HARVEY AVE",None,760,4500,1920,Single-Family,1
16173190030000,204,27100,40000,41.86868689,-87.78015199,"1106 S HARVEY AVE",None,1900,3600,1918,Single-Family,1
16173190040000,203,27100,37000,41.86860776,-87.78011492,"1108 S HARVEY AVE",None,1000,3600,1918,Single-Family,1
16173190050000,202,27100,27000,41.86852883,-87.78011937,"1110 S HARVEY AVE",None,760,3600,1911,Single-Family,1
16173190060000,203,27100,32000,41.86844703,-87.78011631,"1114 S HARVEY AVE",None,1000,3600,1912,Single-Family,1
16173190070000,203,27100,32000,41.86836816,-87.78013209,"1116 S HARVEY AVE",None,1040,3600,1918,Single-Family,1
16173190080000,203,27100,36000,41.86828073,-87.78012907,"1118 S HARVEY AVE",None,1304,3600,1918,Single-Family,1
16173190090000,203,27100,31000,41.86819604,-87.78011092,"1120 S HARVEY AVE",None,1016,3600,1918,Single-Family,1
16173190100000,202,27100,29000,41.8681142,-87.78009652,"1122 S HARVEY AVE",None,760,3600,1918,Single-Family,1
16173190110000,203,27100,32000,41.86802957,-87.7800897,"1124 S HARVEY AVE",None,1200,3600,1918,Single-Family,1
16173190120000,202,27100,29000,41.86794498,-87.78009043,"1128 S HARVEY AVE",None,760,3600,1920,Single-Family,1
16173190130000,204,27100,62000,41.86787169,-87.78009484,"1130 S HARVEY AVE",None,1945,3600,1910,Single-Family,1
16173190140000,202,27100,28000,41.86779838,-87.78009547,"1132 S HARVEY AVE",None,840,3600,1918,Single-Family,1
16173190150000,203,27100,41000,41.86770524,-87.7800774,"1134 S HARVEY AVE",None,1430,3600,1910,Single-Family,1
16173190160000,278,27100,83000,,,"1136 S HARVEY AVE",None,2272,3600,2019,Single-Family,1
16173190170000,203,27100,37000,41.86754169,-87.78007881,"1140 S HARVEY AVE",None,1260,3600,1910,Single-Family,1
16173190180000,202,27100,32000,41.86745714,-87.78008709,"1142 S HARVEY AVE",None,800,4500,1915,Single-Family,1
16173190190000,202,27100,32000,41.86735565,-87.78009174,"1144 S HARVEY AVE",None,940,4500,1914,Single-Family,1
16173190200000,203,27100,32000,41.86890833,-87.77946718,"1101 S LOMBARD AVE",None,1209,3668,1912,Single-Family,1
16173190210000,202,27100,29000,41.86883811,-87.77946417,"1103 S LOMBARD AVE",None,882,3750,1914,Single-Family,1
16173190220000,202,27100,32000,41.86874629,-87.77946496,"1105 S LOMBARD AVE",None,882,3750,1913,Single-Family,1
16173190230000,202,27100,29000,41.86867061,-87.77945115,"1107 S LOMBARD AVE",None,882,3750,1913,Single-Family,1
16173190240000,202,27100,27000,41.8685842,-87.7794519,"1111 S LOMBARD AVE",None,840,3750,1920,Single-Family,1
16173190250000,203,27100,38000,41.86848699,-87.77945274,"1113 S LOMBARD AVE",None,1414,4687,1908,Single-Family,1
16173190260000,206,27100,58000,41.86838167,-87.77945365,"1115 S LOMBARD AVE",None,2774,4687,1904,Single-Family,1
16173190270000,203,27100,39000,41.86827888,-87.77941838,"1119 S LOMBARD AVE",None,1446,4687,1904,Single-Family,1
16173190280000,206,27100,67000,41.86816562,-87.7794519,"1123 S LOMBARD AVE",None,3132,4687,1903,Single-Family,1
16173190290000,206,27100,58000,41.86808729,-87.77944896,"1125 S LOMBARD AVE",None,2246,4687,1914,Single-Family,1
16173190300000,202,27100,32000,41.86797654,-87.77944269,"1129 S LOMBARD AVE",None,927,4687,1914,Single-Family,1
16173190310000,203,27100,37000,41.86788199,-87.77943627,"1131 S LOMBARD AVE",None,1091,4687,1905,Single-Family,1
16173190320000,203,27100,34000,41.86777401,-87.77944443,"1135 S LOMBARD AVE",None,1123,4687,1903,Single-Family,1
16173190330000,202,27100,31000,41.86767678,-87.77944166,"1137 S LOMBARD AVE",None,974,3750,1913,Single-Family,1
16173190340000,203,27100,37000,41.86759582,-87.7794532,"1139 S LOMBARD AVE",None,1260,3750,1912,Single-Family,1
16173190350000,203,27100,46000,41.86751212,-87.77945754,"1141 S LOMBARD AVE",None,1646,3750,1912,Single-Family,1
16173190360000,203,27100,31000,41.8674338,-87.7794546,"1145 S LOMBARD AVE",None,1163,3750,1913,Single-Family,1
16173190370000,203,27100,34000,41.86735817,-87.77945164,"1147 S LOMBARD AVE",None,1302,3750,1913,Single-Family,1
16173200010000,211,27100,52000,41.86892959,-87.7789011,"1100 S LOMBARD AVE",Two,2102,3089,1903,Multi-Family,1
16173200020000,205,27100,39000,41.86886473,-87.77889082,"1102 S LOMBARD AVE",None,1580,3075,1961,Single-Family,1
16173200030000,205,27100,36000,41.86878382,-87.77891321,"1104 S LOMBARD AVE",None,1448,3075,1924,Single-Family,1
16173200040000,205,27100,41000,41.86872433,-87.77889565,"1106 S LOMBARD AVE",None,1448,3075,1925,Single-Family,1
16173200050000,202,27100,26000,41.86865141,-87.77889628,"1108 S LOMBARD AVE",None,904,3075,1923,Single-Family,1
16173200060000,202,27100,27000,41.86858392,-87.77890048,"1110 S LOMBARD AVE",None,946,3075,1923,Single-Family,1
16173200070000,205,27100,39000,41.86851103,-87.77890472,"1114 S LOMBARD AVE",None,1320,3690,1931,Single-Family,1
16173200080000,203,27100,36000,41.86841369,-87.77888025,"1116 S LOMBARD AVE",None,1155,4920,1922,Single-Family,1
16173200090000,205,27100,37000,41.86831658,-87.77890279,"1118 S LOMBARD AVE",None,1179,3690,1923,Single-Family,1
16173200100000,211,27100,45000,41.86824336,-87.77883834,"1120 S LOMBARD AVE",Two,2878,3075,1916,Multi-Family,1
16173200110000,211,27100,44000,41.86817032,-87.77881367,"1122 S LOMBARD AVE",Two,2764,3075,1915,Multi-Family,1
16173200120000,211,27100,57000,41.86809741,-87.7788143,"1124 S LOMBARD AVE",Three,2908,3075,1916,Multi-Family,1
16173200130000,211,27100,47000,41.86802191,-87.77883664,"1126 S LOMBARD AVE",Two,3076,4099,1918,Multi-Family,1
16173200140000,211,27100,48000,41.86793278,-87.7788338,"1130 S LOMBARD AVE",Two,3192,4099,1916,Multi-Family,1
16173200150000,211,27100,48000,41.86784633,-87.77882732,"1132 S LOMBARD AVE",Two,3192,4099,1916,Multi-Family,1
16173200160000,205,27100,40000,41.86775737,-87.77886062,"1134 S LOMBARD AVE",None,1332,3075,1923,Single-Family,1
16173200170000,202,27100,25000,41.86769789,-87.77884667,"1136 S LOMBARD AVE",None,988,3075,1961,Single-Family,1
16173200180000,211,27100,44000,41.86763021,-87.7788111,"1138 S LOMBARD AVE 1",Two,2756,3075,1914,Multi-Family,1
16173200190000,205,27100,39000,41.86754944,-87.77886241,"1140 S LOMBARD AVE",None,1332,4099,1923,Single-Family,1
16173200200000,205,27100,38000,41.86746029,-87.77885596,"1142 S LOMBARD AVE",None,1332,4099,1923,Single-Family,1
16173200210000,205,27100,37000,41.86737383,-87.77884586,"1146 S LOMBARD AVE",None,1332,4099,1923,Single-Family,1
16173200220000,205,27100,46000,41.86891019,-87.77823967,"1101 S TAYLOR AVE",None,1434,6156,1908,Single-Family,1
16173200230000,203,27100,37000,41.86877784,-87.77823358,"1105 S TAYLOR AVE",None,1121,6150,1909,Single-Family,1
16173200240000,EX,27100,0,,,"1109 S TAYLOR AVE",,,,,,
16173200250000,EX,27100,0,41.86862665,-87.77824212,"1111 S TAYLOR AVE",,,,,,
16173200260000,211,27100,55000,41.86851869,-87.7782539,"1113 S TAYLOR AVE",Three,2956,3075,1898,Multi-Family,1
16173200270000,241,27100,5535,,,"1115 S TAYLOR AVE",,,,,,
16173200300000,211,27100,46000,41.86823765,-87.77821657,"1121 S TAYLOR AVE",Two,2088,4612,1894,Multi-Family,1
16173200310000,202,27100,33000,41.86814314,-87.77821738,"1125 S TAYLOR AVE",None,934,4612,1922,Single-Family,1
16173200320000,205,27100,39000,41.86803514,-87.77822193,"1127 S TAYLOR AVE",None,1584,4612,1885,Single-Family,1
16173200330000,202,27100,31000,41.8679378,-87.77819747,"1129 S TAYLOR AVE",None,990,4612,1923,Single-Family,1
16173200340000,206,27100,64000,41.86783247,-87.77819476,"1133 S TAYLOR AVE",None,2970,3075,1903,Single-Family,1
16173200350000,201,27100,6122,,,"1135 S TAYLOR AVE",,,,,,
16173200360000,203,27100,31000,41.86770008,-87.77818145,"1137 S TAYLOR AVE",None,1476,3075,1917,Single-Family,1
16173200390000,205,27100,54000,41.86742931,-87.77817553,"1143 S TAYLOR AVE",None,1568,6128,1919,Single-Family,1
16173200400000,204,27100,43000,41.86761367,-87.77818219,"1139 S TAYLOR AVE",None,1806,4612,1925,Single-Family,1
16173200420000,203,27100,34000,41.86752449,-87.77816851,"1141 S TAYLOR AVE",None,1182,4612,1953,Single-Family,1
16173200430000,205,27100,59000,41.86838889,-87.77821887,"1117 TAYLOR",None,1452,6123,1903,Single-Family,1
16173210010000,202,27100,31000,41.8689374,-87.77765694,"1100 S TAYLOR AVE",None,978,3937,1925,Single-Family,1
16173210020000,204,27100,44000,41.86885093,-87.77764684,"1102 S TAYLOR AVE",None,2017,3937,1924,Single-Family,1
16173210030000,205,27100,45000,41.86876177,-87.77763677,"1106 S TAYLOR AVE",None,1612,3937,1923,Single-Family,1
16173210040000,205,27100,44000,41.86867264,-87.77763393,"1108 S TAYLOR AVE",None,1738,3937,1923,Single-Family,1
16173210050000,202,27100,25000,41.86859702,-87.77763458,"1110 S TAYLOR AVE",None,950,3150,1962,Single-Family,1
16173210060000,202,27100,33000,41.86850519,-87.77763176,"1112 S TAYLOR AVE",None,978,5040,1923,Single-Family,1
16173210070000,202,27100,29000,41.868408,-87.77763622,"1116 S TAYLOR AVE",None,978,4410,1923,Single-Family,1
16173210080000,202,27100,33000,41.86831617,-87.7776334,"1118 S TAYLOR AVE",None,978,4410,1924,Single-Family,1
16173210090000,202,27100,29000,41.86822158,-87.77761975,"1122 S TAYLOR AVE",None,978,4410,1923,Single-Family,1
16173210100000,202,27100,32000,41.86812975,-87.77761693,"1124 S TAYLOR AVE",None,978,4410,1925,Single-Family,1
16173210110000,203,27100,38000,41.86803252,-87.77761416,"1126 S TAYLOR AVE",None,1273,4410,1923,Single-Family,1
16173210120000,202,27100,29000,41.8679299,-87.77761505,"1130 S TAYLOR AVE",None,978,4410,1924,Single-Family,1
16173210130000,205,27100,34000,41.86784617,-87.77761216,"1132 S TAYLOR AVE",None,1274,3150,1932,Single-Family,1
16173210140000,206,27100,58000,41.86777593,-87.77760554,"1134 S TAYLOR AVE",None,2214,3150,1924,Single-Family,1
16173210150000,205,27100,45000,41.86770842,-87.77760612,"1136 S TAYLOR AVE",None,1472,3150,1923,Single-Family,1
16173210160000,205,27100,37000,41.86764091,-87.77760671,"1138 S TAYLOR AVE",None,1472,3150,1923,Single-Family,1
16173210170000,205,27100,37000,41.86757072,-87.77761093,"1140 S TAYLOR AVE",None,1144,4158,1922,Single-Family,1
16173210180000,205,27100,39000,41.86747887,-87.77760449,"1142 S TAYLOR AVE",None,1144,4158,1921,Single-Family,1
16173210190000,205,27100,39000,41.86739244,-87.77760163,"1146 S TAYLOR AVE",None,1192,4284,1921,Single-Family,1
16173210200000,203,27100,31000,41.86896371,-87.77695534,"1101 S LYMAN AVE",None,1140,3175,1922,Single-Family,1
16173210210000,205,27100,47000,41.86888005,-87.77696691,"1103 S LYMAN AVE",None,1311,3150,1926,Single-Family,1
16173210220000,205,27100,41000,41.86881517,-87.77695301,"1105 S LYMAN AVE",None,1624,3150,1923,Single-Family,1
16173210230000,205,27100,38000,41.86875306,-87.77695355,"1107 S LYMAN AVE",None,1311,3150,1923,Single-Family,1
16173210240000,202,27100,31000,41.86868018,-87.77696141,"1109 S LYMAN AVE",None,854,3150,1918,Single-Family,1
16173210270000,202,27100,31000,41.86846957,-87.77696685,"1115 S LYMAN AVE",None,889,3150,1914,Single-Family,1
16173210280000,205,27100,37000,41.86840476,-87.77696742,"1117 S LYMAN AVE",None,1348,3150,1921,Single-Family,1
16173210290000,205,27100,46000,41.8683345,-87.77695718,"1119 S LYMAN AVE",None,1596,3150,1925,Single-Family,1
16173210300000,203,27100,31000,41.86825901,-87.77698314,"1121 S LYMAN AVE",None,1054,3150,1923,Single-Family,1
16173210310000,211,27100,41000,41.86819688,-87.77698007,"1123 S LYMAN AVE",Two,1848,4199,1911,Multi-Family,1
16173210320000,203,27100,36000,41.86809697,-87.77698093,"1125 S LYMAN AVE",None,1574,4199,1915,Single-Family,1
16173210330000,203,27100,33000,41.86800242,-87.77697452,"1127 S LYMAN AVE",None,1102,4199,1908,Single-Family,1
16173210340000,202,27100,34000,41.8679267,-87.77695348,"1131 S LYMAN AVE",None,972,3150,1918,Single-Family,1
16173210350000,202,27100,25000,41.86785649,-87.77695409,"1133 S LYMAN AVE",None,988,3150,1962,Single-Family,1
16173210360000,203,27100,36000,41.86777276,-87.77695121,"1135 S LYMAN AVE",None,1106,6300,1922,Single-Family,1
16173210370000,203,27100,34000,41.86765126,-87.77695587,"1139 S LYMAN AVE",None,1200,3150,1912,Single-Family,1
16173210380000,205,27100,59000,41.86757025,-87.77695658,"1141 S LYMAN AVE",None,1776,4158,1915,Single-Family,1
16173210390000,205,27100,56000,41.86748385,-87.77696094,"1143 S LYMAN AVE",None,1920,4284,1923,Single-Family,1
16173210400000,203,27100,46000,41.86739197,-87.77694727,"1147 S LYMAN AVE",None,1754,4158,1926,Single-Family,1
16173210410000,202,27100,27000,41.86860727,-87.77696204,"1111 S LYMAN AVE",None,988,3402,1918,Single-Family,1
16173210420000,241,27100,5216,,,"1113 S LYMAN AVE",,,,,,
16173220010000,202,27100,28000,41.86895576,-87.77649626,"1100 S LYMAN AVE",None,959,4435,1923,Single-Family,1
16173220020000,203,27100,36000,41.86885304,-87.77647546,"1104 S LYMAN AVE",None,1159,4410,1925,Single-Family,1
16173220030000,202,27100,28000,41.86876119,-87.77646903,"1106 S LYMAN AVE",None,959,4410,1923,Single-Family,1
16173220040000,203,27100,37000,41.86866394,-87.77646264,"1108 S LYMAN AVE",None,1122,4410,1923,Single-Family,1
16173220050000,203,27100,48000,41.8685558,-87.77643827,"1112 S LYMAN AVE",None,1744,4410,1922,Single-Family,1
16173220060000,205,27100,55000,41.86846127,-87.77643548,"1114 S LYMAN AVE",None,2003,4725,1918,Single-Family,1
16173220070000,203,27100,32000,41.86834789,-87.77644369,"1118 S LYMAN AVE",None,1008,4725,1919,Single-Family,1
16173220080000,203,27100,33000,41.86826413,-87.77643357,"1120 S LYMAN AVE",None,1104,4725,1915,Single-Family,1
16173220090000,203,27100,37000,41.86816153,-87.77643808,"1124 S LYMAN AVE",None,1593,4725,1914,Single-Family,1
16173220100000,203,27100,39000,41.8680751,-87.77643521,"1126 S LYMAN AVE",None,1260,3150,1914,Single-Family,1
16173220110000,205,27100,38000,41.86800219,-87.77643585,"1128 S LYMAN AVE",None,1551,3150,1922,Single-Family,1
16173220120000,205,27100,37000,41.86793464,-87.7764292,"1130 S LYMAN AVE",None,1400,3150,1923,Single-Family,1
16173220130000,205,27100,52000,41.86784013,-87.77643002,"1132 S LYMAN AVE",None,1824,4199,1922,Single-Family,1
16173220140000,205,27100,46000,41.86774832,-87.77643082,"1136 S LYMAN AVE",None,1824,4199,1920,Single-Family,1
16173220150000,205,27100,39000,41.86767002,-87.77643511,"1138 S LYMAN AVE",None,1360,4199,1922,Single-Family,1
16173220160000,205,27100,37000,41.86759171,-87.77643579,"1140 S LYMAN AVE",None,1248,3150,1919,Single-Family,1
16173220170000,205,27100,38000,41.8675241,-87.77641469,"1142 S LYMAN AVE",None,1254,3150,1923,Single-Family,1
16173220180000,203,27100,39000,41.86741857,-87.77637222,"1144 S LYMAN AVE",None,1288,6300,1923,Single-Family,1
16173220190000,204,27100,48000,41.86896297,-87.77575506,"1101 S HUMPHREY AVE",None,2040,4328,1922,Single-Family,1
16173220200000,205,27100,41000,41.86886833,-87.77573058,"1103 S HUMPHREY AVE",None,1533,4158,1914,Single-Family,1
16173220210000,205,27100,51000,41.86877396,-87.77576032,"1105 S HUMPHREY AVE",None,2176,4158,1923,Single-Family,1
16173220220000,203,27100,38000,41.86869071,-87.7757912,"1109 S HUMPHREY AVE",None,1454,4725,1913,Single-Family,1
16173220230000,203,27100,48000,41.86859573,-87.77576187,"1113 S HUMPHREY AVE",None,1410,4725,1916,Single-Family,1
16173220240000,202,27100,25000,41.86850394,-87.77576628,"1115 S HUMPHREY AVE",None,969,3150,1960,Single-Family,1
16173220250000,211,27100,55000,41.86842253,-87.77575148,"1117 S HUMPHREY AVE 2",Two,2994,6300,1914,Multi-Family,1
16173220260000,203,27100,41000,41.86827424,-87.77573574,"1121 S HUMPHREY AVE",None,1734,4410,1922,Single-Family,1
16173220270000,204,27100,45000,41.86817696,-87.77572212,"1123 S HUMPHREY AVE",None,1913,5040,1921,Single-Family,1
16173220280000,205,27100,36000,41.86807699,-87.77571214,"1127 S HUMPHREY AVE",None,1308,3150,1925,Single-Family,1
16173220290000,205,27100,36000,41.86800675,-87.77570552,"1129 S HUMPHREY AVE",None,1386,3150,1922,Single-Family,1
